idLiquidacao;parcelaEmpenho;dataPagamento;tipoPagamento;banco;agenciaBancaria;contaCorrente;historico;valorPagamento;anulacoesPagamento;retencoesPagamento;origem_arquivo
9248;1;2020-12-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;7720; ; ;pagamentos_946c4c7f-e035-4ee0-92d8-48c6e7f1435c.csv
10332;1;2020-12-30; ; ; ; ; ;280; ;retencoesPagamento_31deb122-8017-485b-9260-87d09c917c95.csv;pagamentos_946c4c7f-e035-4ee0-92d8-48c6e7f1435c.csv
2148;1;2020-05-29; ; ; ; ; ;30.13; ;retencoesPagamento_ae609447-2911-4ad5-8fdc-a6ff5d3ec694.csv;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
2148;1;2020-06-08;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;830.63; ; ;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
2511;1;2020-06-25; ; ; ; ; ;8.58; ;retencoesPagamento_873d8307-255a-4853-9e4d-2f08534c6d76.csv;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
2511;1;2020-06-26;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;236.46; ; ;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
3904;1;2020-09-17; ; ; ; ; ;24.35; ;retencoesPagamento_289d840a-390d-4480-8b8a-ba0a84fcb775.csv;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
3904;1;2020-09-28;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;671.33; ; ;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
4159;1;2020-09-29; ; ; ; ; ;21.9; ;retencoesPagamento_fb54ddd0-aecd-477b-b957-4cf699c72b9b.csv;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
4159;1;2020-10-01;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;603.81; ; ;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
4928;1;2020-10-30; ; ; ; ; ;19.25; ;retencoesPagamento_b970fc3d-7d0d-488f-b52f-b2adee747862.csv;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
4928;1;2020-11-09;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;530.96; ; ;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
5705;1;2020-11-25; ; ; ; ; ;30.36; ;retencoesPagamento_b3e996f9-ed94-42e0-8522-30ebe3912564.csv;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
5705;1;2020-11-30;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;837.23; ; ;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
5706;1;2020-11-25; ; ; ; ; ;4.9; ;retencoesPagamento_9bd2111a-e28f-4001-a980-7065ed2694b5.csv;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
5706;1;2020-11-30;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;135.1; ; ;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
6539;1;2020-12-21; ; ; ; ; ;44.15; ;retencoesPagamento_064c2b20-1f2f-4866-98f4-6852c2f88ea7.csv;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
6539;1;2020-12-28;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1217.23; ; ;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
6540;1;2020-12-21; ; ; ; ; ;2.1; ;retencoesPagamento_a5a1f3d6-ed13-4cbf-992f-5be25d2cd27e.csv;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
6540;1;2020-12-28;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;57.9; ; ;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
6833;1;2020-12-30; ; ; ; ; ;28.88; ;retencoesPagamento_fdfc5e1a-12f3-4c56-ad28-a6fb378e10c5.csv;pagamentos_946e610a-63f3-48fc-bc49-49e0bcefd0ac.csv
1650;1;2020-05-12;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;361958.33; ; ;pagamentos_94798d37-fb65-4140-9b9b-0c58a95a3807.csv
6189;1;2020-10-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;318; ; ;pagamentos_9490317c-8d85-4405-8cd1-d0b9a1d3c75e.csv
267;1;2020-04-22;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;992.86; ; ;pagamentos_94b4337f-9729-4eb8-9cea-37c712b6c423.csv
505;1;2020-02-27; ; ; ; ; ;74981.34; ;retencoesPagamento_bd1ab4d8-7e37-43a8-902e-9bc232b4a85e.csv;pagamentos_94b5cd7e-15a3-4471-a1ae-e28894ea0703.csv
505;1;2020-02-27;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;135483.76; ; ;pagamentos_94b5cd7e-15a3-4471-a1ae-e28894ea0703.csv
3646;1;2020-08-28; ; ; ; ; ;29564.24; ;retencoesPagamento_1897a32d-89db-4226-a1ef-a5af39347ee8.csv;pagamentos_94b89364-f022-4020-9a63-d8e3b16f1564.csv
2997;1;2020-05-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1472.28; ; ;pagamentos_94bac46a-b8d5-44af-9cc2-510d232d3a82.csv
7788;1;2020-11-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;608.65; ; ;pagamentos_94c7bcb9-3057-4499-8e15-e0b2ce957243.csv
360;1;2020-01-30; ; ; ; ; ;331.37; ;retencoesPagamento_a7a468ce-040c-4236-9a34-0636df6d9b3e.csv;pagamentos_94ca7ebd-9aac-4031-820b-84a3924f7e08.csv
360;1;2020-02-27;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;3968.63; ; ;pagamentos_94ca7ebd-9aac-4031-820b-84a3924f7e08.csv
794;1;2020-02-28; ; ; ; ; ;331.37; ;retencoesPagamento_d32fd526-359d-491d-a594-c1ea10447b31.csv;pagamentos_94ca7ebd-9aac-4031-820b-84a3924f7e08.csv
794;1;2020-03-27;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;3968.63; ; ;pagamentos_94ca7ebd-9aac-4031-820b-84a3924f7e08.csv
1859;1;2020-05-01; ; ; ; ; ;331.37; ;retencoesPagamento_35763956-6f1d-4b7b-9d39-ec75e4aeb0bc.csv;pagamentos_94ca7ebd-9aac-4031-820b-84a3924f7e08.csv
1859;1;2020-06-01;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;3968.63; ; ;pagamentos_94ca7ebd-9aac-4031-820b-84a3924f7e08.csv
1860;1;2020-05-01; ; ; ; ; ;331.37; ;retencoesPagamento_69229e8c-f504-4228-ae03-38d09f754db4.csv;pagamentos_94ca7ebd-9aac-4031-820b-84a3924f7e08.csv
1860;1;2020-06-01;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;3968.63; ; ;pagamentos_94ca7ebd-9aac-4031-820b-84a3924f7e08.csv
2392;1;2020-05-29; ; ; ; ; ;331.37; ;retencoesPagamento_e2c8acc3-cb81-4b98-ab0c-c9fb4027d7ac.csv;pagamentos_94ca7ebd-9aac-4031-820b-84a3924f7e08.csv
2392;1;2020-06-25;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;3968.63; ; ;pagamentos_94ca7ebd-9aac-4031-820b-84a3924f7e08.csv
2849;1;2020-06-30; ; ; ; ; ;331.37; ;retencoesPagamento_34918b99-6eb8-4d0e-ac1b-bcc3a0d31a4d.csv;pagamentos_94ca7ebd-9aac-4031-820b-84a3924f7e08.csv
2849;1;2020-07-28;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;3968.63; ; ;pagamentos_94ca7ebd-9aac-4031-820b-84a3924f7e08.csv
8640;1;2020-11-25;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;656.7; ; ;pagamentos_94cd9912-d545-460b-a0c3-3cc7333b14f1.csv
9171;1;2020-12-09;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;1566; ; ;pagamentos_94cd9912-d545-460b-a0c3-3cc7333b14f1.csv
2298;1;2020-05-06;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;66487.69; ; ;pagamentos_94d09aa6-8ef8-43a8-8ced-13d078ba8dfb.csv
3889;1;2020-07-22;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;76694.73; ; ;pagamentos_94d09aa6-8ef8-43a8-8ced-13d078ba8dfb.csv
997;1;2020-02-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;8.569-3   ; ;0.03; ; ;pagamentos_94d35670-4ca2-45b2-9004-428ba6454358.csv
2998;1;2020-06-09;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;6828; ; ;pagamentos_94dca2c2-d2cf-426f-836b-d66c50c1439a.csv
3825;1;2020-07-08;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;1411.2; ; ;pagamentos_94dca2c2-d2cf-426f-836b-d66c50c1439a.csv
6818;1;2020-09-29; ; ; ; ; ;14741.78; ;retencoesPagamento_4c193dd6-93ac-4e1d-bdd9-7ce5e887f134.csv;pagamentos_94dfa128-f862-472c-9442-24c9f54e429a.csv
6818;1;2020-09-29;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;21-041-2; ;40354.29; ; ;pagamentos_94dfa128-f862-472c-9442-24c9f54e429a.csv
3960;1;2020-09-28;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;6300; ; ;pagamentos_94f194a8-e28b-419b-8cec-84bca28a5c5a.csv
3848;1;2020-09-21;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1369.93; ; ;pagamentos_94f83841-0d1a-4f37-83da-2f1c0ca7de3c.csv
4441;1;2020-10-19;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;2143.96; ; ;pagamentos_94f83841-0d1a-4f37-83da-2f1c0ca7de3c.csv
2003;1;2020-04-07;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;124727.77; ; ;pagamentos_94f9c99f-9a01-4433-b4bb-2c5cc42e84f5.csv
1036;1;2020-04-13;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624017-3; ;4940; ; ;pagamentos_9501e59c-e113-4f1a-b159-5975bbfe2d23.csv
1334;1;2020-05-11;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624017-3; ;3590; ; ;pagamentos_9501e59c-e113-4f1a-b159-5975bbfe2d23.csv
6872;1;2020-09-29;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;21-041-2; ;2100; ; ;pagamentos_950a90d6-373b-420b-81dd-72dccf3111bf.csv
5781;1;2020-08-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.683-0; ;7466.66; ; ;pagamentos_950bb009-fb61-45c8-9c80-62e6f60bf01d.csv
765;1;2020-02-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;5942.48; ; ;pagamentos_950f9fee-4db3-4465-8f6e-85835e76abd2.csv
1458;1;2020-03-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;13857.52; ; ;pagamentos_950f9fee-4db3-4465-8f6e-85835e76abd2.csv
3817;1;2020-09-15;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;251.83; ; ;pagamentos_951633c8-223a-4880-a6a0-148f367c0de0.csv
750;1;2020-01-24; ; ; ; ; ;1949.22; ;retencoesPagamento_d61d3e8b-20df-4bc2-a0eb-ee79d75da5c6.csv;pagamentos_952ae5e1-1650-45b5-83fa-5058fd0558c9.csv
750;1;2020-04-29;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;95511.62; ; ;pagamentos_952ae5e1-1650-45b5-83fa-5058fd0558c9.csv
4511;1;2020-07-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;135.3; ; ;pagamentos_9530f4f9-7848-4acb-8a2c-c6b2a809aadc.csv
9838;1;2020-12-22;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;8866.4; ; ;pagamentos_9534f841-737f-4ee9-899f-708c46de3139.csv
10064;1;2020-11-30; ; ; ; ; ;256.07; ;retencoesPagamento_ec2cde29-1dfa-4ac9-8054-fb0381f68d4f.csv;pagamentos_953599ff-c9f6-44ac-977e-0a8a068888ac.csv
10064;1;2020-12-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1408.38; ; ;pagamentos_953599ff-c9f6-44ac-977e-0a8a068888ac.csv
10064;1;2020-12-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;23942.55; ; ;pagamentos_953599ff-c9f6-44ac-977e-0a8a068888ac.csv
6675;1;2020-10-07;Cheque;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;510.67; ; ;pagamentos_953a7a29-d986-4e01-9e19-f46133c7074d.csv
7387;1;2020-10-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;23410.89; ; ;pagamentos_954479fd-59c9-4fe4-bcc0-615c63208da0.csv
4682;1;2020-06-30; ; ; ; ; ;4556.98; ;retencoesPagamento_a9a42cf0-8330-4c10-b2d1-379ba2318fa1.csv;pagamentos_954f1e74-62ce-4b12-8123-b73d658856ba.csv
4682;1;2020-07-22;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;299241.45; ; ;pagamentos_954f1e74-62ce-4b12-8123-b73d658856ba.csv
952;1;2020-09-29;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;7752.5; ; ;pagamentos_955a287a-354c-4e2a-89b6-afd4ec1a56da.csv
3718;1;2020-06-24;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;1920; ; ;pagamentos_955b71d0-486c-4976-a6ce-947fbe903c48.csv
4310;1;2020-07-15;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;4230; ; ;pagamentos_955b71d0-486c-4976-a6ce-947fbe903c48.csv
7000;1;2020-10-15;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;1920; ; ;pagamentos_955b71d0-486c-4976-a6ce-947fbe903c48.csv
7003;1;2020-10-15;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;1050; ; ;pagamentos_955b71d0-486c-4976-a6ce-947fbe903c48.csv
1573;1;2020-04-30; ; ; ; ; ;31408.67; ;retencoesPagamento_35fd5ff4-ad6e-4aa4-b490-84c46d9d6431.csv;pagamentos_955e484b-2eae-48c3-903f-227a2965194a.csv
1573;1;2020-04-30;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;82650.64; ; ;pagamentos_955e484b-2eae-48c3-903f-227a2965194a.csv
528;1;2020-02-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;617.5; ; ;pagamentos_95624944-6627-4df7-86b0-fca00d54b52f.csv
2981;1;2020-07-31; ; ; ; ; ;278.47; ;retencoesPagamento_67fff832-e7a0-4bce-ac17-c021e6d41eea.csv;pagamentos_958b5a38-9d91-40b1-881d-371e59b1ed83.csv
2981;1;2020-08-07;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;7677.84; ; ;pagamentos_958b5a38-9d91-40b1-881d-371e59b1ed83.csv
2982;1;2020-07-31; ; ; ; ; ;1034.69; ;retencoesPagamento_4bb58b98-d525-4b30-bedc-9084586fbf59.csv;pagamentos_958b5a38-9d91-40b1-881d-371e59b1ed83.csv
2982;1;2020-08-07;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;28527.81; ; ;pagamentos_958b5a38-9d91-40b1-881d-371e59b1ed83.csv
2983;1;2020-07-31; ; ; ; ; ;1289.31; ;retencoesPagamento_8262d3d3-2220-4772-bd93-6304a11792e5.csv;pagamentos_958b5a38-9d91-40b1-881d-371e59b1ed83.csv
2983;1;2020-08-07;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;35547.96; ; ;pagamentos_958b5a38-9d91-40b1-881d-371e59b1ed83.csv
8337;1;2020-11-24;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;740.27; ; ;pagamentos_958c8640-84f5-4aa6-bde9-ad2ebc599ed6.csv
505;1;2020-02-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;1704.2; ; ;pagamentos_9590f684-cbd9-41a4-84b3-293330bc8c42.csv
1025;1;2020-03-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;1692; ; ;pagamentos_9590f684-cbd9-41a4-84b3-293330bc8c42.csv
2024;1;2020-04-15;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;1688.7; ; ;pagamentos_9590f684-cbd9-41a4-84b3-293330bc8c42.csv
2685;1;2020-05-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;3107.6; ; ;pagamentos_9590f684-cbd9-41a4-84b3-293330bc8c42.csv
2953;1;2020-05-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;6322.4; ; ;pagamentos_9590f684-cbd9-41a4-84b3-293330bc8c42.csv
3057;1;2020-06-09;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;2819.1; ; ;pagamentos_9590f684-cbd9-41a4-84b3-293330bc8c42.csv
3516;1;2020-06-24;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;2829.4; ; ;pagamentos_9590f684-cbd9-41a4-84b3-293330bc8c42.csv
4470;1;2020-07-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;2790.9; ; ;pagamentos_9590f684-cbd9-41a4-84b3-293330bc8c42.csv
5136;1;2020-08-12;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;3002.4; ; ;pagamentos_9590f684-cbd9-41a4-84b3-293330bc8c42.csv
3479;1;2020-09-14;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;75.11; ; ;pagamentos_95aaa1d8-c86a-49a1-b9da-d44ddf243259.csv
5557;1;2020-09-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;22410; ; ;pagamentos_95aabe6e-7493-4e98-bd0b-3db3d8f45bdd.csv
5021;1;2020-10-29; ; ; ; ; ;36650.77; ;retencoesPagamento_d8041bce-e484-4573-bffb-f6d502eaba2f.csv;pagamentos_95abcb4e-5e74-44d4-ac54-2e2740660453.csv
5021;1;2020-10-29;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;103447.91; ; ;pagamentos_95abcb4e-5e74-44d4-ac54-2e2740660453.csv
5870;1;2020-12-14;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;71.024-0; ;108000; ; ;pagamentos_95abee1f-3ff7-46d3-9b4e-cd8f1749c2d6.csv
7771;1;2020-11-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;7539.43; ; ;pagamentos_95acd30f-a54a-423c-bc42-e4d5a87ceffc.csv
3644;1;2020-08-28;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;5070; ; ;pagamentos_95bbe96d-97ec-4d2b-bf02-5fc097c33a98.csv
7644;1;2020-10-05; ; ; ; ; ;20.93; ;retencoesPagamento_5195f709-a7d8-420b-9e0e-1a153b086e63.csv;pagamentos_95c16fa5-f595-44b4-b8a9-b740bd5f946b.csv
7644;1;2020-11-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;729.07; ; ;pagamentos_95c16fa5-f595-44b4-b8a9-b740bd5f946b.csv
3284;1;2020-05-28; ; ; ; ; ;6100.58; ;retencoesPagamento_338bbadb-5d6c-4895-921a-00b236d4666c.csv;pagamentos_95c2a5fe-5c1f-4128-a2dc-82fc45d98259.csv
3284;1;2020-05-28;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;53211.63; ; ;pagamentos_95c2a5fe-5c1f-4128-a2dc-82fc45d98259.csv
924;1;2020-02-21; ; ; ; ; ;33.52; ;retencoesPagamento_e2d9ca17-4208-45cf-9729-2da8538f546c.csv;pagamentos_95c52302-e444-4c0c-96b5-c3676ffa1160.csv
924;1;2020-03-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.175-2; ;1126.48; ; ;pagamentos_95c52302-e444-4c0c-96b5-c3676ffa1160.csv
3638;1;2020-09-03;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;763568.38; ; ;pagamentos_95c8a7da-57ae-4549-ad75-8e538023105e.csv
7204;1;2020-11-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1407.72; ; ;pagamentos_95cb7eae-12c5-400f-add6-c4d06ac57fc8.csv
5978;1;2020-11-27;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;2324.58; ; ;pagamentos_95ce3381-147e-46d9-8fcd-741112c14632.csv
2236;1;2020-06-16;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;2660; ; ;pagamentos_95cf2737-aaf7-465f-a4a1-a495390135a6.csv
3419;1;2020-06-02; ; ; ; ; ;8.56; ;retencoesPagamento_3bef28d1-081e-4a22-b948-1ae981d7833e.csv;pagamentos_95d6e329-86ac-4d3c-a655-a0af49105a19.csv
3419;1;2020-07-02;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.175-2; ;419.44; ; ;pagamentos_95d6e329-86ac-4d3c-a655-a0af49105a19.csv
5470;1;2020-12-01;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;354.99; ; ;pagamentos_95d9a96c-c067-44c8-84a8-b9bc211d3569.csv
731;1;2020-03-13;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;79.79; ; ;pagamentos_95e86736-ecfa-4910-8904-a8ae5c052657.csv
5057;1;2020-07-01; ; ; ; ; ;1179.63; ;retencoesPagamento_0ca319a4-b6c4-408e-be39-e242694cfe95.csv;pagamentos_95f1a786-1b8a-4504-a121-bec524547611.csv
5057;1;2020-08-12;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;57802.03; ; ;pagamentos_95f1a786-1b8a-4504-a121-bec524547611.csv
9835;1;2020-11-26; ; ; ; ; ;77.57; ;retencoesPagamento_606c7864-279a-472b-90c4-a81c21d40a24.csv;pagamentos_95f55e7b-d3c0-4ec6-bdc1-7eed78f9eb78.csv
9835;1;2020-12-22;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1473.78; ; ;pagamentos_95f55e7b-d3c0-4ec6-bdc1-7eed78f9eb78.csv
2098;1;2020-04-22;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;615.620-7; ;14124.13; ; ;pagamentos_95f6b73d-2178-46de-85b1-15237dfb51fc.csv
4353;1;2020-06-29; ; ; ; ; ;48.62; ;retencoesPagamento_52be391a-3084-434e-ba06-89d118f830f8.csv;pagamentos_95f7ad0f-82e6-4f77-b13b-5340e2711946.csv
4353;1;2020-06-29;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;21-041-2; ;96028.76; ; ;pagamentos_95f7ad0f-82e6-4f77-b13b-5340e2711946.csv
5842;1;2020-08-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;21-041-2; ;30164.15; ; ;pagamentos_96029247-dd3c-4e77-8097-26ade8a4e7fe.csv
469;1;2020-02-27; ; ; ; ; ;97.6; ;retencoesPagamento_e0155900-cd41-4728-8873-f10ba1643b93.csv;pagamentos_96071b99-116a-4c59-aa39-82079dc4c12d.csv
469;1;2020-03-09;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;2690.96; ; ;pagamentos_96071b99-116a-4c59-aa39-82079dc4c12d.csv
4238;1;2020-09-29; ; ; ; ; ;76172.01; ;retencoesPagamento_c8751940-2c36-4bd4-b0c1-c5ab014eb0a4.csv;pagamentos_96081535-b279-43da-9876-794c2e38836f.csv
4238;1;2020-09-29;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;149788.08; ; ;pagamentos_96081535-b279-43da-9876-794c2e38836f.csv
4596;1;2020-07-22;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1609.54; ; ;pagamentos_96173920-d930-41b4-bf94-fe19d3170f53.csv
