uuidDespesa;numeroDespesa;descricaoDespesa;dataDespesa;origem_arquivo
despesa_orcamentaria_29_2020_97;97;Manut. do Controle Interno;2020-01-02;dotacaoOrcamentaria_0829bc33-2af7-4f75-a4a6-c4a007d0fbf0.csv
despesa_orcamentaria_178_2020_22;22;Manut. do PACs;2020-01-02;dotacaoOrcamentaria_08303e0a-2284-4ad4-843c-cb43aebc91fb.csv
despesa_orcamentaria_29_2020_89;89;Manut. da Tesouraria e Contabilidade - Financeiro;2020-01-02;dotacaoOrcamentaria_083acc24-234f-4ea6-90c5-a849a3065cc5.csv
despesa_orcamentaria_29_2020_247;247;Manut. depto de Obras;2020-01-02;dotacaoOrcamentaria_0871cc90-4865-4678-9bd8-9b2d76f52066.csv
despesa_orcamentaria_29_2020_35;35;Manut. da Ouvidoria;2020-01-02;dotacaoOrcamentaria_08d96c8e-7790-4722-9fc6-bce00af34437.csv
392142;2;Limpeza de vias e logradouro pÃºblicos;2020-01-01;dotacaoOrcamentaria_08d9eb4f-8dc2-46ca-91b9-0c276eb511b7.csv
despesa_orcamentaria_29_2020_117;117;Manut. do ConvÃªnio Policia Militar;2020-01-02;dotacaoOrcamentaria_09453436-93f1-40ce-a4ce-65133b04e035.csv
despesa_orcamentaria_191_2020_11;11;Manut. da ProteÃ§Ã£o Social BÃ¡sica - SUAS;2020-01-02;dotacaoOrcamentaria_09747484-6031-4ba2-8574-abd2814125cb.csv
despesa_orcamentaria_29_2020_334;334;Creches e PrÃ©-Escolares - EducaÃ§Ã£o Infantil;2020-09-21;dotacaoOrcamentaria_09750dad-16cf-45c6-b40f-e6acf624e185.csv
despesa_orcamentaria_29_2020_206;206;Axulio ao Ensino;2020-01-02;dotacaoOrcamentaria_099451b9-938a-4b7a-89b2-d58eae11e5e8.csv
despesa_orcamentaria_178_2020_61;61;Manut. da UPA da PrÃ³spera;2020-01-02;dotacaoOrcamentaria_099793ab-c2f1-4251-b78f-5f37bca57519.csv
despesa_orcamentaria_29_2020_239;239;Manut. Gabinete do Secretario.;2020-01-02;dotacaoOrcamentaria_09e56221-25ac-4a9c-a1a5-881d839cbf2e.csv
despesa_orcamentaria_29_2020_26;26;Manut. da Diretoria de Transito e Transporte;2020-01-02;dotacaoOrcamentaria_0a0fc6ce-fa3a-4067-af5d-0b3509274ddf.csv
despesa_orcamentaria_29_2020_129;129;Manut. do Gabinete da Secretaria de EducaÃ§Ã£o;2020-01-02;dotacaoOrcamentaria_0a1a02ec-3ecc-433c-8c99-193c897e3fd2.csv
despesa_orcamentaria_29_2020_261;261;EdificaÃ§Ãµes Publicas;2020-01-02;dotacaoOrcamentaria_0a2a4fb0-5c44-4cc1-921e-5c8fa96d5dcd.csv
despesa_orcamentaria_29_2020_221;221;Nucleo de CooperaÃ§Ã£o Educacional;2020-01-02;dotacaoOrcamentaria_0a51a8a0-feab-4031-83f0-22c0a0852cc2.csv
despesa_orcamentaria_29_2020_1;1;Manut. Funcional do Gabinete do Prefeito;2020-01-02;dotacaoOrcamentaria_0a601350-7b25-4cec-aceb-9ab6a15f73fe.csv
despesa_orcamentaria_29_2018_108;108;Manut. do ConvÃªnio Policia Militar;2018-01-02;dotacaoOrcamentaria_0a66ba5a-9f5f-4f67-be8f-6cb10067847b.csv
despesa_orcamentaria_29_2020_235;235;Manut. do Depto. Administrativo da EducaÃ§Ã£o, formaÃ§Ã£o continuada;2020-01-02;dotacaoOrcamentaria_0a7575a7-7189-432b-9df1-14304fb7ae3c.csv
despesa_orcamentaria_178_2020_31;31;Manut. SAMU;2020-01-02;dotacaoOrcamentaria_0a971d36-eebc-4e9c-8100-59298fcc03f6.csv
despesa_orcamentaria_29_2020_120;120;Manut. do ConvÃªnio Policia Militar;2020-01-02;dotacaoOrcamentaria_0aad6933-088c-4998-9a69-9dfc08a7d37e.csv
despesa_orcamentaria_178_2020_120;120;Manut. das Unidades de Saude, 24 Horas e Policlinicas;2020-01-02;dotacaoOrcamentaria_0af1ba1d-8896-4853-8be0-f75a4af4ff56.csv
despesa_orcamentaria_29_2020_318;318;Manut. do ConvÃªnio Corpo de Bombeiros;2020-05-01;dotacaoOrcamentaria_0b4996f6-31a2-4b24-9c70-18054949f1c1.csv
despesa_orcamentaria_29_2020_63;63;Manut. da Casa da Cidadania;2020-01-02;dotacaoOrcamentaria_0b518f3d-7b48-40c1-b4ea-caa8678bf1a4.csv
despesa_orcamentaria_191_2020_41;41;Manut. da ProteÃ§Ã£o Social Especial - SUAS;2020-07-01;dotacaoOrcamentaria_0b5f30c2-4564-4323-a5dc-de2cd82a4ce9.csv
despesa_orcamentaria_29_2020_197;197;AquisiÃ§Ã£o de Merenda Escolar;2020-01-02;dotacaoOrcamentaria_0b7b78c6-a393-4ad3-8a86-d2e77c7ea4e3.csv
despesa_orcamentaria_178_2016_10;10;ServiÃ§os MÃ©dicos Laboratoriais;2016-01-02;dotacaoOrcamentaria_0b7bd78a-cfc4-4ad6-b62f-f08acbfdc736.csv
391632;18;Manut. da ArrecadaÃ§Ã£o, FiscalizaÃ§Ã£o, Cadastro Imobiliario;2020-01-01;dotacaoOrcamentaria_0b7d7025-889c-4673-985b-050dfc2eb8e7.csv
despesa_orcamentaria_29_2020_231;231;Manut. do Depto. Administrativo da EducaÃ§Ã£o, formaÃ§Ã£o continuada;2020-01-02;dotacaoOrcamentaria_0bbca132-c593-4a7f-82cd-856117918d3d.csv
despesa_orcamentaria_29_2020_184;184;Funcional do FUNDEB (Folha Pagamanento);2020-01-02;dotacaoOrcamentaria_0be56724-fd19-4362-8bd2-fc0d5cc2ae64.csv
despesa_orcamentaria_178_2020_8;8;Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut.;2020-01-02;dotacaoOrcamentaria_0c4e8821-729a-489a-80a0-b6b4847a6f45.csv
despesa_orcamentaria_178_2019_6;6;Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut.;2019-01-02;dotacaoOrcamentaria_0d52d1f6-b7b7-43ee-9dcd-632db4f11993.csv
despesa_orcamentaria_29_2020_229;229;Manut. do Depto. Administrativo da EducaÃ§Ã£o, formaÃ§Ã£o continuada;2020-01-02;dotacaoOrcamentaria_0d767555-01a3-4b22-95de-f2f6e57f9d30.csv
despesa_orcamentaria_29_2020_256;256;Manut. das Intendencias do Rio Maina/Santa Luzia/Prospera/Quarta Linha;2020-01-02;dotacaoOrcamentaria_0de13d75-945a-4ae2-83fe-85fb8422768c.csv
despesa_orcamentaria_29_2019_134;134;Creches e PrÃ©-Escolares - EducaÃ§Ã£o Infantil;2019-01-02;dotacaoOrcamentaria_0df0fe35-f50b-4447-8302-17ce03e214d8.csv
despesa_orcamentaria_186_2020_2;2;Manut. de Projetos Habitacionais e de Interesse Social;2020-01-02;dotacaoOrcamentaria_0e3bb8d7-ae22-4aba-93e7-be5bd83c9b2b.csv
despesa_orcamentaria_178_2020_102;102;Manut. da Epidemiologia;2020-01-02;dotacaoOrcamentaria_0e532415-0a66-4aea-ad2c-c4c2056ed240.csv
despesa_orcamentaria_29_2020_41;41;Coord. Mun. de ProteÃ§Ã£o Defesa Civil;2020-01-02;dotacaoOrcamentaria_0e57b00d-9f21-4073-9aea-f40e04214331.csv
392399;13;ManutenÃ§Ã£o dos ServiÃ§os MÃ©dicos e Laboratoriais (SUS);2020-01-01;dotacaoOrcamentaria_0e7cc96b-76a2-46ff-8ba0-de1daea0a088.csv
despesa_orcamentaria_29_2020_289;289;PavimentaÃ§Ã£o/Resup/RevitalizaÃ§Ã£o/Mobilidade Urbana/Emprestimo FONPLATA, BNDS/BRDE;2020-01-02;dotacaoOrcamentaria_0e9adbb1-bae5-425d-bd13-6186c718ee7c.csv
despesa_orcamentaria_29_2020_182;182;Funcional do FUNDEB (Folha Pagamanento);2020-01-02;dotacaoOrcamentaria_0e9b75af-8336-4070-8bc5-57a4e14de97d.csv
despesa_orcamentaria_29_2020_190;190;Transporte Escolar;2020-01-02;dotacaoOrcamentaria_0ea318c3-0c2f-441b-91ae-00c7a671170c.csv
despesa_orcamentaria_29_2019_308;308;PavimentaÃ§Ã£o/Recup/RevitalizaÃ§Ã£o/Mobilidade Urbana/Emprestimo FONPLATA,BNDS/BRDE;2019-08-27;dotacaoOrcamentaria_0ed2a6e5-9c43-402e-815c-28d948e8d56a.csv
despesa_orcamentaria_29_2018_203;203;Manut. do Depto. Administrativo da EducaÃ§Ã£o, formaÃ§Ã£o continuada;2018-01-02;dotacaoOrcamentaria_0f02a67b-af14-4ea8-a6b7-3c37a6dcb03f.csv
despesa_orcamentaria_29_2020_329;329;Creches e PrÃ©-Escolares - EducaÃ§Ã£o Infantil;2020-08-24;dotacaoOrcamentaria_0f447886-b8ea-42d6-bc88-fec61ee6fc80.csv
despesa_orcamentaria_29_2020_131;131;Manut. do Gabinete da Secretaria de EducaÃ§Ã£o;2020-01-02;dotacaoOrcamentaria_0f8677c7-9f23-4ba6-8413-84adcaa5c6fe.csv
despesa_orcamentaria_178_2017_59;59;Centro de Atendimento Psico Social-CAPS;2017-01-02;dotacaoOrcamentaria_0f99cea5-f9f7-4773-bf71-5c2c49b18eb3.csv
despesa_orcamentaria_178_2020_137;137;Manut. Consorcio da SaÃºde-CISAMREC;2020-12-01;dotacaoOrcamentaria_0fb521d5-9953-42f8-b0d5-513337995cb3.csv
despesa_orcamentaria_29_2020_166;166;Unidades Escolares - Ensino Fundamental;2020-01-02;dotacaoOrcamentaria_0fde6b7d-d6be-43a5-a858-d4d9279ec28d.csv
despesa_orcamentaria_29_2020_233;233;Manut. do Depto. Administrativo da EducaÃ§Ã£o, formaÃ§Ã£o continuada;2020-01-02;dotacaoOrcamentaria_0ff6d7b9-a4c5-4c40-9475-fdef5f3cf73f.csv
despesa_orcamentaria_191_2020_18;18;Manut. da ProteÃ§Ã£o Social BÃ¡sica - SUAS;2020-01-02;dotacaoOrcamentaria_1095f3cf-a649-454c-9be0-6cc9afe986a2.csv
despesa_orcamentaria_178_2020_126;126;Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut.;2020-05-01;dotacaoOrcamentaria_10a7d815-85c7-4bd4-a751-331b12494d55.csv
despesa_orcamentaria_29_2020_252;252;Manut. depto de Obras;2020-01-02;dotacaoOrcamentaria_10e2e07f-0aa6-403b-9954-c3b315d56a62.csv
despesa_orcamentaria_29_2020_60;60;Manut. do PROCON;2020-01-02;dotacaoOrcamentaria_10ff7cd0-f32e-416d-b31b-46209a233c19.csv
despesa_orcamentaria_178_2020_45;45;Manut. CEREST;2020-01-02;dotacaoOrcamentaria_1114c843-dbad-4b7f-9e1e-c1eadd5eb1c3.csv
despesa_orcamentaria_29_2020_319;319;Manut. do ConvÃªnio Corpo de Bombeiros;2020-05-01;dotacaoOrcamentaria_1137e43c-9055-48c5-8e5e-e2b40215a011.csv
despesa_orcamentaria_29_2020_330;330;Unidades Escolares - Ensino Fundamental;2020-08-24;dotacaoOrcamentaria_117880a6-a049-4525-8d57-834dfcb8e3bd.csv
despesa_orcamentaria_29_2020_236;236;Diversidade Etnica Racial;2020-01-02;dotacaoOrcamentaria_11e64157-17b2-431a-b1d2-3d910d19bfb6.csv
despesa_orcamentaria_29_2020_196;196;AquisiÃ§Ã£o de Merenda Escolar;2020-01-02;dotacaoOrcamentaria_124e99e2-6cfb-460e-a7f5-6caab76f394f.csv
despesa_orcamentaria_178_2020_19;19;Manut. PSF e ESF;2020-01-02;dotacaoOrcamentaria_12909baa-bc1d-41f0-a7cb-2c347e69d198.csv
despesa_orcamentaria_178_2016_4;4;Fundo Mun. de SaÃºde;2016-01-02;dotacaoOrcamentaria_12af6a40-5d86-43e4-b96b-c99444176f9c.csv
despesa_orcamentaria_29_2020_11;11;Manut. da Diretoria de Logistica;2020-01-02;dotacaoOrcamentaria_12bd5857-99bd-435b-be37-7c53c11fd11d.csv
despesa_orcamentaria_178_2020_100;100;Manut. Vigilancia Sanitaria;2020-01-02;dotacaoOrcamentaria_12e184a2-ea7b-43db-aab8-4882de07ee01.csv
despesa_orcamentaria_29_2019_105;105;Manut. da Agricultura;2019-01-02;dotacaoOrcamentaria_12f4c292-ac16-42c3-86c9-1d62641f76b5.csv
despesa_orcamentaria_29_2020_135;135;Creches e PrÃ©-Escolares - EducaÃ§Ã£o Infantil;2020-01-02;dotacaoOrcamentaria_1308fc86-1bf3-4004-87ee-4a423dae5eb4.csv
despesa_orcamentaria_29_2020_31;31;Manut. do Fundo do Idoso - ProteÃ§Ã£o ao Idoso;2020-01-02;dotacaoOrcamentaria_133754db-ae99-408e-b256-d8711f90b4d0.csv
despesa_orcamentaria_29_2020_165;165;Unidades Escolares - Ensino Fundamental;2020-01-02;dotacaoOrcamentaria_136886e8-628d-4582-bd39-fea9d99d9484.csv
despesa_orcamentaria_29_2018_111;111;Manut. do ConvÃªnio TrÃ¢nsito Policia Civil;2018-01-02;dotacaoOrcamentaria_1376d93c-1b73-4910-a6e4-d0d87b9e71bf.csv
despesa_orcamentaria_29_2020_50;50;Manut. da Direitoria de Tecnologia da InformaÃ§Ã£o;2020-01-02;dotacaoOrcamentaria_1382e164-7609-4f0a-a510-23cfa339d0a9.csv
despesa_orcamentaria_29_2019_277;277;PavimentaÃ§Ã£o/Resup/RevitalizaÃ§Ã£o/Mobilidade Urbana/Emprestimo FONPLATA, BNDS/BRDE;2019-01-02;dotacaoOrcamentaria_14244df7-ead5-4afc-a916-3e520a985fec.csv
despesa_orcamentaria_29_2020_54;54;Manut. Funcional do Gabinete do Vice Prefeito;2020-01-02;dotacaoOrcamentaria_14363c07-2936-4c9c-aeff-a8cbc69a511f.csv
despesa_orcamentaria_29_2020_296;296;Parques/PraÃ§as/Jardins;2020-01-02;dotacaoOrcamentaria_14597853-8db2-4e13-bd9a-bb557292b181.csv
391673;25;Unidades Escolares - Ensino Fundamental;2020-01-01;dotacaoOrcamentaria_14f854f9-0b6d-481f-ae85-f0c360fdffeb.csv
despesa_orcamentaria_29_2020_51;51;Manut. da Direitoria de Tecnologia da InformaÃ§Ã£o;2020-01-02;dotacaoOrcamentaria_15090267-0560-41f3-88dc-680029de5188.csv
despesa_orcamentaria_29_2019_111;111;Manut. do ConvÃªnio Policia Militar;2019-01-02;dotacaoOrcamentaria_1518e5c5-668a-423b-b5e7-7da0e9070c1a.csv
despesa_orcamentaria_29_2020_191;191;Transporte Escolar;2020-01-02;dotacaoOrcamentaria_153ed4ee-4840-4017-ba50-7c6684f03091.csv
despesa_orcamentaria_29_2019_275;275;PavimentaÃ§Ã£o/Resup/RevitalizaÃ§Ã£o/Mobilidade Urbana/Emprestimo FONPLATA, BNDS/BRDE;2019-01-02;dotacaoOrcamentaria_1545256e-0216-4f87-8a60-a8415a440f28.csv
despesa_orcamentaria_29_2020_144;144;Creches e PrÃ©-Escolares - EducaÃ§Ã£o Infantil;2020-01-02;dotacaoOrcamentaria_15985cb3-1df9-4285-9f67-5d6d48ef32e9.csv
despesa_orcamentaria_29_2020_277;277;ConvÃªnio Rio de Manut. Manejo de Rios;2020-01-02;dotacaoOrcamentaria_15a2a05a-f93b-4f4c-9959-fa3f5e51469b.csv
