descricao;id;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
TUBO INJETOR 75289682;0;3;PERDEU; ;252.6;84.2;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TUBO INJETOR 75289684;0;3;PERDEU; ;252.6;84.2;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TUBO INJETOR 75289683;0;3;PERDEU; ;252.6;84.2;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TUBO INJETOR 75289687;0;3;PERDEU; ;252.6;84.2;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TUBO INJETOR 75289688;0;3;PERDEU; ;252.6;84.2;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TUBO INJETOR 75289689;0;3;PERDEU; ;252.6;84.2;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CHICOTE 75286118;0;3;PERDEU; ;488.16;162.72;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
COXIM 73163867;0;12;PERDEU; ;556.32;46.36;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
COXIM 73163866;0;12;PERDEU; ;556.32;46.36;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TUBO  75324846;0;3;PERDEU; ;411.54;137.18;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TUBO 75324849;0;3;PERDEU; ;278.16;92.72;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
FLANGE 87354991;0;3;PERDEU; ;593.19;197.73;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
MOTOR HIDRAULICO 73162805;0;3;PERDEU; ;2948.91;982.97;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VALVULA SOLENÃIDE 73159101;0;3;PERDEU; ;1915.8;638.6;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
COTOVELO 75260330;0;3;PERDEU; ;916.74;305.58;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CÃRTER 75206837;0;1;PERDEU; ;685.9;685.9;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JUNTA 75289675;0;3;PERDEU; ;175.98;58.66;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
AMORTECEDOR 75206819;0;3;PERDEU; ;1121.1;373.7;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
MOTOR DE ARRANQUE 75264240;0;2;PERDEU; ;4001.9;2000.95;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
MOTOR LIMPADOR 75289094;0;2;PERDEU; ;1793.76;896.88;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TAMPA DE VALVULA 75208113;0;1;PERDEU; ;411.54;411.54;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CORREIA 76195604;0;6;PERDEU; ;505.2;84.2;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ANEL 519381;0;24;PERDEU; ;181.68;7.57;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ANEL 86977781;0;24;PERDEU; ;90.72;3.78;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VARETA 75313634;0;3;PERDEU; ;175.98;58.66;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CONEXAO 75252238;0;3;PERDEU; ;156.09;52.03;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TROCADOR DE CALOR  73164400;0;1;PERDEU; ;1665.09;1665.09;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TERMINAL 70686384;0;6;PERDEU; ;374.64;62.44;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
LUVA 73160779;0;6;PERDEU; ;51.06;8.51;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ROLAMENTO 73125852;0;6;PERDEU; ;374.64;62.44;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ARRUELA 73121925;0;9;PERDEU; ;42.57;4.73;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PORCA 70911040;0;18;PERDEU; ;17.1;0.95;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TIRANTE 73157027;0;3;PERDEU; ;215.7;71.9;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ROLAMENTO 73125849;0;6;PERDEU; ;544.92;90.82;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
SOLENÃIDE J928161;0;3;PERDEU; ;1788.09;596.03;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CILINDRO INCLINAÃÃO CILINDRO INCLINAÃÃO;0;1;PERDEU; ;1750.24;1750.24;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
RADIADOR DE ÃLEO 75257700;0;1;PERDEU; ;4729.42;4729.42;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
HÃLICE MOTOR 73164370;0;3;PERDEU; ;2909.19;969.73;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TERMOSTATO 75208341;0;3;PERDEU; ;309.36;103.12;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
BOMBA DAGUA J800976;0;6;PERDEU; ;2667.9;444.65;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TENSOR DA CORREIA 75286312;0;3;PERDEU; ;1277.19;425.73;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ROLAMENTO 75288512;0;6;PERDEU; ;516.54;86.09;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VALVULA 75289439;0;3;PERDEU; ;5605.5;1868.5;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
EIXO 75249866;0;3;PERDEU; ;1671.72;557.24;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
HASTE 75221734;0;3;PERDEU; ;2747.4;915.8;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
SENSOR 75259844;0;3;PERDEU; ;1924.32;641.44;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
COROA E PINHÃO 71103549;0;2;PERDEU; ;6584.68;3292.34;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ALTERNADOR 75241505;0;2;PERDEU; ;2592.24;1296.12;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ENGRENAGEM 75289409;0;3;PERDEU; ;4597.92;1532.64;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
RETENTOR 75288896;0;9;PERDEU; ;195.84;21.76;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ROLAMENTO 75288885;0;6;PERDEU; ;425.76;70.96;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
DISCO SINTERIZADO 75287708;0;90;PERDEU; ;4086.9;45.41;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
DISCO DE AÃO 75312847;0;90;PERDEU; ;3150;35;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
DISCO SINTERIZADO 75312848;0;30;PERDEU; ;1362.3;45.41;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CUBO DE RODA DIANTEIRA 87671572;0;4;PERDEU; ;5827.8;1456.95;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ROLAMENTO 76035007;0;6;PERDEU; ;596.04;99.34;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VOLANTE MOTOR 75289647;0;2;PERDEU; ;1986.76;993.38;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TURBINA 75289655;0;2;PERDEU; ;4579;2289.5;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CORRENTE 87667592;0;8;PERDEU; ;4427.6;553.45;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TAMBOR TRANSMISSÃO 75289408;0;3;PERDEU; ;8457.9;2819.3;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PONTA DE EIXO DIANTEIRA 87647437;0;4;PERDEU; ;4843.88;1210.97;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ENGRENAGEM 87625339;0;6;PERDEU; ;2242.2;373.7;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ENGRENAGEM ANELAR 71103527;0;3;PERDEU; ;3235.56;1078.52;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
BOMBA HIDRAULICA 75324054;0;3;PERDEU; ;5719.02;1906.34;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TUBO 75289697;0;3;PERDEU; ;911.07;303.69;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VALVULA SOLENÃIDE 75289699;0;3;PERDEU; ;1958.37;652.79;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CHICOTE FREIO 75249889;0;3;PERDEU; ;624.42;208.14;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ENGRENAGEM 75289673;0;3;PERDEU; ;2114.49;704.83;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ENGRENAGEM 75286636;0;3;PERDEU; ;1731.33;577.11;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PISTÃO 75287712;0;6;PERDEU; ;2355.72;392.62;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
MOLA PRATO 75387753;0;18;PERDEU; ;1856.16;103.12;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CRUZETA 75288824;0;6;PERDEU; ;1163.7;193.95;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PARAFUSO 70927236;0;18;PERDEU; ;102.24;5.68;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ARRUELA 70912441;0;36;PERDEU; ;34.2;0.95;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
INDICADOR DE PRESSÃO 75254572;0;3;PERDEU; ;3315.03;1105.01;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PLACA 73125481;0;16;PERDEU; ;802.24;50.14;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PLACA 73125480;0;16;PERDEU; ;877.92;54.87;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PARAFUSO 73126330;0;160;PERDEU; ;756.8;4.73;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CHAPA 87616831;0;16;PERDEU; ;393.6;24.6;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CHAPA 87616832;0;16;PERDEU; ;423.84;26.49;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
SAPATA 75248931;0;6;PERDEU; ;3263.94;543.99;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CALÃO DESGASTE 73125482;0;16;PERDEU; ;1559.2;97.45;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CALÃO DE AJUSTE 73125483;0;64;PERDEU; ;363.52;5.68;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
BARRA 75266819;0;3;PERDEU; ;4427.64;1475.88;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
BARRA 75266792;0;3;PERDEU; ;2440.86;813.62;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CHAPA 75248811;0;18;PERDEU; ;715.32;39.74;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PLACA 75248810;0;20;PERDEU; ;454.2;22.71;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
SUPORTE  75243732;0;12;PERDEU; ;1237.44;103.12;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PLACA 75248807;0;18;PERDEU; ;902.52;50.14;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JG REPARO 75220700;0;6;PERDEU; ;993.36;165.56;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JG REPARO 75220797;0;3;PERDEU; ;434.25;144.75;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
INTERRUPTOR 73125891;0;2;PERDEU; ;1258.28;629.14;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
SENSOR VELOCIDADE 75252215;0;2;PERDEU; ;1002.84;501.42;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
FAROL L.D. 75249995;0;6;PERDEU; ;1050.12;175.02;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
FAROL L.E. 75249994;0;6;PERDEU; ;1072.86;178.81;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ALARME DE RÃ 73131968;0;3;PERDEU; ;780.51;260.17;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PALHETA 75313348;0;6;PERDEU; ;902.58;150.43;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
RESERVATÃRIO 75286906;0;2;PERDEU; ;1190.16;595.08;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
BICO INJETOR 75207848;0;12;PERDEU; ;5619.72;468.31;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JUNTA 75206879;0;6;PERDEU; ;34.08;5.68;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
SILENCIOSO 73164453;0;3;PERDEU; ;2466.42;822.14;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TUBO SAÃDA 75323452;0;3;PERDEU; ;675.51;225.17;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ABRAÃADEIRA A162896;0;6;PERDEU; ;215.7;35.95;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PROTETOR 75324192;0;3;PERDEU; ;618.72;206.24;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VALVULA 73124881;0;3;PERDEU; ;2245.02;748.34;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
BUCHA 73125404;0;6;PERDEU; ;340.56;56.76;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PINO 73125400;0;8;PERDEU; ;234.64;29.33;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PINO 75252844;0;3;PERDEU; ;479.67;159.89;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JG REPARO 75288868;0;6;PERDEU; ;471.12;78.52;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JG REPARO 75288901;0;6;PERDEU; ;425.76;70.96;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CHICOTE ELÃTRICO 75249884;0;2;PERDEU; ;1608.32;804.16;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CHAVE 73117176;0;3;PERDEU; ;1064.34;354.78;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VIDRO 75254363;0;2;PERDEU; ;2457.9;1228.95;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VIDRO 75311329;0;2;PERDEU; ;633.86;316.93;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
BORRACHA 75310347;0;8;PERDEU; ;1044.48;130.56;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
COLETOR ESCAPE 75206828;0;2;PERDEU; ;1163.68;581.84;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CHICOTE ELÃTRICO MOTOR 75327635;0;3;PERDEU; ;590.34;196.78;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CHICOTE ELÃTRICO TRANSMISSÃO 87682623;0;3;PERDEU; ;1016.07;338.69;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
EIXO 75289394;0;3;PERDEU; ;1731.33;577.11;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ENGRENAGEM 75289381;0;6;PERDEU; ;2208.12;368.02;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PLACA DE ENCOSTO 75287707;0;6;PERDEU; ;1163.7;193.95;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ROLAMENTO 73124679;0;9;PERDEU; ;587.52;65.28;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
RADIADOR DAGUA 73164343;0;1;PERDEU; ;3112.58;3112.58;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
RASPADOR 73124672;0;24;PERDEU; ;204.24;8.51;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PARAFUSO 73125712;0;18;PERDEU; ;204.3;11.35;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TERMINAL 75221276;0;6;PERDEU; ;879.84;146.64;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PONTEIRA 75219488;0;8;PERDEU; ;1135.28;141.91;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
COIFA 75221272;0;6;PERDEU; ;215.7;35.95;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ROLAMENTO DE RODA 70684817;0;6;PERDEU; ;1072.86;178.81;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CONTRAPINO 70901348;0;18;PERDEU; ;17.1;0.95;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ROLAMENTO DE RODA 73124684;0;6;PERDEU; ;1299.9;216.65;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VALVULA DE ALIVIO 75289439;0;2;PERDEU; ;2970.68;1485.34;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
RETENTOR DE ÃLEO 75288881;0;3;PERDEU; ;1220.43;406.81;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ABRAÃADEIRA 79084753;0;12;PERDEU; ;68.16;5.68;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
BUCHA 75284007;0;6;PERDEU; ;1055.82;175.97;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PORCA 10902221;0;24;PERDEU; ;22.8;0.95;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PARAFUSO 11227721;0;24;PERDEU; ;113.52;4.73;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CONEXÃO 70923174;0;6;PERDEU; ;164.64;27.44;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ANEL VEDAÃÃO 75287752;0;6;PERDEU; ;488.16;81.36;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VALVULA REGULADORA 75312824;0;1;PERDEU; ;2762.54;2762.54;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
HASTE NIVELADORA 75261090;0;1;PERDEU; ;509.93;509.93;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CABO 87357574;0;3;PERDEU; ;564.81;188.27;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JUNTA ESFÃRICA 73125851;0;6;PERDEU; ;397.38;66.23;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
MANOPLA 75241795;0;6;PERDEU; ;334.92;55.82;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JG REPARO ORBITROL 71100242;0;3;PERDEU; ;1972.56;657.52;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
MAO DE OBRA MECANICA;0;600;PERDEU; ;61872;103.12;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JUNTA LATERAL 65019010020;0;6;PERDEU; ;231.54;38.59;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
RETENTOR 65015100101;0;2;PERDEU; ;260.46;130.23;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CREMALHEIRA MOTOR 65023100006;0;1;PERDEU; ;385.88;385.88;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JUNTA TAMPA VALVULA 65039050002;0;2;PERDEU; ;173.64;86.82;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JUNTA CABEÃOTE 65039010066;0;1;PERDEU; ;303.88;303.88;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TAMPA OLEO MOTOR 65018105011;0;2;PERDEU; ;135.06;67.53;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VARETA NIVEL OLEO 65058055222A;0;2;PERDEU; ;208.38;104.19;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VALVULA TERMOSTATICA 65064025015;0;2;PERDEU; ;127.34;63.67;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
BOMBA DAGUA 65065006144A;0;2;PERDEU; ;868.22;434.11;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CORREIA 65968010124A;0;4;PERDEU; ;559.52;139.88;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
HÃLICE 65066015070;0;1;PERDEU; ;1111.33;1111.33;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JUNTA ADMISSÃO 65089010028;0;2;PERDEU; ;285.54;142.77;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JUNTA ESCAPE 6508902A0034;0;2;PERDEU; ;250.82;125.41;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TURBINA 65091007080A;0;1;PERDEU; ;3182.52;3182.52;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
BOMBA INJETORA 65111017420A;0;1;PERDEU; ;5952.15;5952.15;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
MOTOR PARTIDA 65262017076B;0;1;PERDEU; ;2479.26;2479.26;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
COXIM 16100548;0;8;PERDEU; ;1065.04;133.13;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
JG DE JUNTAS 69996068020;0;1;PERDEU; ;711.94;711.94;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
MANGUEIRA RADIADOR INFERIOR K1006781;0;2;PERDEU; ;202.58;101.29;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
MANGUEIRA RADIADOR SUPERIOR K1006780;0;2;PERDEU; ;173.64;86.82;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
RADIADOR DAGUA K1008126;0;1;PERDEU; ;3463.25;3463.25;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
RADIADOR DE ÃLEOK1008128;0;1;PERDEU; ;1725.83;1725.83;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
SILENCIOSO K1012192B;0;1;PERDEU; ;771.75;771.75;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
TUBO ENTRADA K1045900;0;2;PERDEU; ;391.66;195.83;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ACOPLAMENTO DE BORRACHA 24747009;0;2;PERDEU; ;2446.46;1223.23;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
BÃIA TANQUE 54700026;0;1;PERDEU; ;154.35;154.35;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
COXIM FRONTAL 16100010;0;2;PERDEU; ;241.18;120.59;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
COXIM TRASEIRO 16100011;0;2;PERDEU; ;260.46;130.23;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VIDRO L.D. 90300072A;0;1;PERDEU; ;670.46;670.46;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VIDRO L.E. TRASEIRO 90300073A;0;1;PERDEU; ;474.63;474.63;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VIDRO TRASEIRO 90300075;0;1;PERDEU; ;805.52;805.52;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VIDRO FRONTAL SUPERIOR K1033880;0;1;PERDEU; ;1097.82;1097.82;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VIDRO FRONTAL INFERIOR 90300074A;0;1;PERDEU; ;419.64;419.64;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VIDRO LATERAL SUPERIOR 90300071B;0;1;PERDEU; ;614.51;614.51;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
VIDRO LATERAL INFERIOR 90300069A;0;1;PERDEU; ;332.82;332.82;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ALTERNADOR K1010702;0;1;PERDEU; ;1037.04;1037.04;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ABRAÃADEIRA 21241509D1;0;16;PERDEU; ;138.88;8.68;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
CORREIA AR CONDICIONADO 21061019D10;0;2;PERDEU; ;324.14;162.07;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
RODA MOTRIZ K1000682;0;2;PERDEU; ;1823.26;911.63;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
PARAFUSO RODA MOTRIZ 12000050B;0;90;PERDEU; ;1302.3;14.47;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
DUOCONE 21809020;0;4;PERDEU; ;764.04;191.01;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
BUCHA K1036466;0;4;PERDEU; ;347.28;86.82;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
EIXO 22201013;0;2;PERDEU; ;605.82;302.91;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
ANEL ORING S8010700;0;8;PERDEU; ;61.76;7.72;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
SUPORTE 27100026;0;4;PERDEU; ;1408.44;352.11;itensProposta_e3fbbfbe-653e-45cc-a09f-4798ec149eb2.csv
