numeroParcela;valorParcela;dataVencimentoParcela;origem_arquivo
1;55330.88;2019-10-30;parcelas_73d3e4df-ca8c-4b65-9cd5-90fb1d262d3e.csv
1;33669;2019-07-26;parcelas_73d642d8-c66f-4d16-80e4-1b2a5205ad60.csv
1;71625;2019-01-02;parcelas_73dc9444-8847-4ddb-942b-3811318f55be.csv
1;4450;2019-02-28;parcelas_73e01092-f379-414d-bb99-2190aea5d262.csv
1;2049;2019-07-31;parcelas_73e3bf48-6d4a-4caf-bfe1-aeb3e373fd33.csv
1;49706.7;2019-02-11;parcelas_73e45f45-7fef-4342-bd6b-eda48b145dc7.csv
1;400;2019-06-06;parcelas_73eb585c-6008-4977-b354-49bee3d01290.csv
1;883.65;2019-11-29;parcelas_73ec0f35-fa71-4200-bb1f-2099d5c174e8.csv
1;1421.42;2019-11-25;parcelas_740a5ff3-bdd5-433a-8d21-3ea0c0cdc031.csv
1;129.32;2019-03-20;parcelas_740d7fa9-10cc-43fb-b855-6240517a2727.csv
1;52929.55;2019-09-25;parcelas_740f7f24-4c37-46fe-ab37-7183b99e33c1.csv
1;10199;2019-06-24;parcelas_74141139-12a3-46de-ad3d-1c79f6e4884a.csv
1;31377.78;2019-12-19;parcelas_74164acb-7929-41fc-a7ad-21e3bdde4de1.csv
1;1315.25;2019-10-07;parcelas_741a71ca-ff80-4dcc-8f61-f084b164203c.csv
1;1214.91;2019-10-04;parcelas_741c0ea2-d3dc-491e-9b89-e3c0a2b206ad.csv
1;2689.55;2019-04-03;parcelas_741c86db-95cd-4b22-87cd-82dae160f0a2.csv
1;8197;2019-09-09;parcelas_741d1b62-b850-44f3-86a5-bb9cbeffe51b.csv
1;24594.39;2019-02-28;parcelas_7425061b-68e7-4ec6-b4c4-db0913236664.csv
1;246.94;2019-10-21;parcelas_742634ee-4b03-4719-b297-410b357fe879.csv
1;917.71;2019-05-28;parcelas_742662d3-4fd0-4c28-8cad-1057a7001e7d.csv
1;4083.43;2019-10-30;parcelas_74272a4c-c106-4139-a0dd-8021cf6e413b.csv
1;144.3;2019-10-30;parcelas_74273eea-d5ac-4209-8699-542991d49d0a.csv
1;2374.18;2019-09-26;parcelas_742784c8-718e-41d9-aec7-abd7266dad74.csv
1;4246.69;2019-11-27;parcelas_742aee51-bf7a-4e95-a6a9-1770f033cffb.csv
1;1292.15;2019-03-20;parcelas_74353c02-ec5f-41a0-b8d5-4da3b1278786.csv
1;250.7;2019-09-09;parcelas_7438f52b-96e2-450c-8aea-9c1399c76cf5.csv
1;3090.92;2019-08-30;parcelas_743b0b10-1b20-4f51-85d1-a21661dce1cb.csv
1;14420;2019-03-11;parcelas_744268c2-5f8b-4025-b9df-9780c7d04288.csv
1;345402.83;2019-02-28;parcelas_74467b72-bc08-4a3f-aee9-b593b5084e87.csv
1;1249.52;2019-01-31;parcelas_7446fa77-ab47-4e01-acad-e9458c131a95.csv
1;150.65;2019-03-12;parcelas_74587c42-1eb4-4377-a48c-ec26fde974ee.csv
1;787.5;2019-02-27;parcelas_745a353f-4765-4d09-b579-1548b9d165cf.csv
1;3041;2019-09-05;parcelas_7468861b-37c6-4bd1-b891-4ea06c56cd94.csv
1;131.46;2019-10-16;parcelas_746a1196-2ce9-467e-9c29-3a946e3c271d.csv
1;5359.62;2019-12-19;parcelas_746b0dbe-57ad-4910-b2c0-cce7ff4fd07c.csv
1;5150.04;2019-06-28;parcelas_74714a13-9d1f-4784-af76-21e164711498.csv
1;15.11;2019-04-12;parcelas_7488fae8-c375-4a5c-9d8c-3fdfa2e39c85.csv
1;280.34;2019-03-12;parcelas_74892901-af6a-44d1-9aad-afd45132804c.csv
1;54;2019-04-30;parcelas_748a0927-008f-4ddf-97ce-b0b7633c8925.csv
1;79.79;2019-11-14;parcelas_748b1957-1682-49af-8f60-1e5ef456dbde.csv
1;1728.6;2019-10-25;parcelas_74900fcb-500e-4f4a-8164-df0750664c7b.csv
1;313.76;2019-06-27;parcelas_74903b78-3d36-4f27-af88-7ea0ccf31c1f.csv
1;8107.2;2019-11-14;parcelas_7498bfb6-7de2-4270-841e-2683864d41cf.csv
1;5425;2019-11-28;parcelas_74a4a8ea-0b7b-4f48-9188-3405a01e9277.csv
1;1287649.29;2019-03-19;parcelas_74a61abd-1c4d-4d05-b165-c4fcac3c32ba.csv
1;6592622;2019-08-30;parcelas_74aa279d-1b76-4648-bcee-87674a28d391.csv
1;2980;2019-06-25;parcelas_74b12989-f812-4125-83d1-25459243e136.csv
1;3985.79;2019-01-28;parcelas_74b5b5fd-f87c-42cb-8488-29732f03fc62.csv
1;6843.72;2019-04-29;parcelas_74ba122a-cd90-4fae-a65e-0b621bc622e1.csv
1;27968;2019-09-13;parcelas_74c2aed7-6824-4bd2-9573-b8689fe21927.csv
1;301.08;2019-04-08;parcelas_74c436a2-dfe4-4f4a-8404-2b032a81254f.csv
1;10867.5;2019-08-12;parcelas_74c45d42-a7bf-4c04-bced-410c6feed214.csv
1;188.95;2019-05-28;parcelas_74daf41e-34bb-4a58-b62e-52481f9e9197.csv
1;60585;2019-05-02;parcelas_74dda7cf-19b3-4977-8574-c591310d712a.csv
1;1563.4;2019-07-03;parcelas_74e19345-aedf-459e-8747-15c7bfa4f976.csv
1;168;2019-03-25;parcelas_74eb0082-3de2-4493-adbb-99e36b692a9a.csv
1;6043.33;2019-08-30;parcelas_74f0b790-409f-4bc6-b865-4bb705bbae67.csv
1;130535.61;2019-06-27;parcelas_74f238db-2edf-4051-b9c2-c129010a836c.csv
1;3004.03;2019-05-08;parcelas_74f720e3-fe55-47c5-a2db-857da72d3099.csv
1;134100;2019-07-03;parcelas_74f935e5-8dd5-4e08-9259-1fa046ff445c.csv
1;6665.83;2019-04-30;parcelas_75003509-6491-4497-97ba-39710d9916d9.csv
1;1815;2019-05-15;parcelas_7500b321-98e4-442f-b138-395d012d1b69.csv
1;345.75;2019-10-31;parcelas_75057c16-c2dd-4de4-8fd7-6a136d7aef64.csv
1;1398.96;2019-04-25;parcelas_75079630-8bca-4591-bb4b-6d1c0c6f4745.csv
1;69.2;2019-05-10;parcelas_7509969f-3462-4795-be9f-bcf4dd5868a2.csv
1;7315.03;2019-12-19;parcelas_750edb2f-3463-4695-ada8-d31ae7ee9ad1.csv
1;6725.21;2019-01-31;parcelas_751177dd-4be0-473b-81ec-4139199c1ecb.csv
1;1827.01;2019-04-30;parcelas_75148463-6b3d-46d3-9dda-52e80c96adb5.csv
1;2000;2018-12-21;parcelas_752817b9-c0b4-440d-ab76-ff22f7576a81.csv
1;101.84;2019-10-02;parcelas_75298f95-624c-4b40-ab72-296c6d098557.csv
1;7156.41;2019-07-11;parcelas_752a7ba0-ca49-4d22-a1ed-baf69773ae35.csv
1;38621.89;2019-01-22;parcelas_752e8b9d-4c90-42c5-b85d-4679d4a002e3.csv
1;400;2019-11-29;parcelas_7530320e-2ed6-4e5d-8525-8c30ff1b51fc.csv
1;22038.1;2019-06-10;parcelas_753d9a24-83ee-4952-b5a0-0526b43d6d6d.csv
1;403.23;2019-10-24;parcelas_7547b161-fc59-48d9-8cfd-6277ce7b64d4.csv
1;195.52;2019-09-02;parcelas_754b9ea2-afe1-47cb-9f7c-6553be0d23a5.csv
1;367000;2019-11-14;parcelas_75572816-5870-46a5-ba84-35c5f2ddf579.csv
1;17841;2019-12-02;parcelas_755efb81-1076-4b9f-812b-5ec1cee631ce.csv
1;4713.64;2019-05-13;parcelas_7568ce87-c963-4ec6-9bcb-4197f88491d6.csv
1;632.2;2019-11-11;parcelas_7568fdf8-bea5-42d9-ac6f-7540a7e15fbd.csv
1;190.78;2019-06-19;parcelas_756ad060-34fc-4d39-b40f-67d9ec073300.csv
1;1020;2019-08-29;parcelas_757618f5-e518-408d-b7d9-59f2c6c951ec.csv
1;1240;2019-10-25;parcelas_757b005a-988d-4753-92e3-894124ce8c37.csv
1;10374.89;2019-10-31;parcelas_7580965c-3d85-4f10-b637-d8be4c8cf6cb.csv
1;414;2019-10-21;parcelas_7581c080-f99a-4fd2-9957-39691f24a26d.csv
1;37154.99;2019-04-17;parcelas_758cb2ff-f294-4a69-8ad2-b8ccf0d01e09.csv
1;1613.04;2019-09-19;parcelas_7592abd4-a969-49dd-a109-622ed2c3ce1b.csv
1;11750;2019-04-22;parcelas_75939daa-d74b-405b-a0f7-3d93ad34b136.csv
1;1000;2019-07-24;parcelas_75946f64-16a2-46d6-aad2-5b0f6a98275f.csv
1;6500;2019-01-02;parcelas_75963c8d-5b7a-4411-a38b-615a8800f64c.csv
1;608;2019-08-20;parcelas_759e0370-0103-4937-8ae4-23b2f23e4202.csv
1;12520;2019-07-26;parcelas_75a23670-70cf-4378-b963-5b4474b48431.csv
1;1547.02;2019-01-30;parcelas_75a512b8-ca16-4022-a9c0-401433089634.csv
1;70406.4;2019-07-19;parcelas_75a9c324-0765-4ef2-be30-d372066fd5da.csv
1;3500;2019-06-27;parcelas_75aa4e2f-c8d7-4d1b-91db-6d6d5276e1ed.csv
1;46600;2019-01-02;parcelas_75ad36df-8c6d-4b34-b5ec-9320138d8b76.csv
1;433;2019-02-14;parcelas_75af992b-0e11-4157-be68-20492924b3dd.csv
1;9816;2019-07-10;parcelas_75b05a7b-12ff-4e8c-b830-32521860de91.csv
1;46400;2019-08-30;parcelas_75b0b4b1-ddd7-47e3-ac81-d290174b50ad.csv
1;1141.86;2019-02-08;parcelas_75b3b302-20cf-4e72-adc1-ab0eccb42a26.csv
1;815172.04;2019-01-28;parcelas_75b62e71-c76e-47a6-b9e0-b59793ea5122.csv
1;1936.31;2019-11-27;parcelas_75b69ae5-63b3-419a-8bb6-dfcd20bb5a96.csv
1;1294.6;2019-06-03;parcelas_75bcf128-a86d-48d8-bd46-cb827c7b6177.csv
1;298.88;2018-12-28;parcelas_75bf5ac2-77bf-4732-8d3e-30bf875f0e4b.csv
1;585.9;2019-07-11;parcelas_75c960ff-ed99-4dc0-b447-b3966732d822.csv
1;1358.75;2019-05-21;parcelas_75cbe90a-5efd-445b-9cdc-d15df95de4a2.csv
1;46776.29;2019-02-28;parcelas_75cde6d7-54c7-4016-b958-540e7c78d86c.csv
1;21.69;2019-09-13;parcelas_75cf7fba-d06b-46dc-829d-b84225157498.csv
1;3780;2019-11-25;parcelas_75cffe77-f7a9-47ba-bc56-4703a4dad51d.csv
1;49.08;2019-03-18;parcelas_75d43525-b095-4e83-a930-d2ff282c698a.csv
1;32041;2019-01-16;parcelas_75d4871b-eaa3-417f-955a-2dfeea12f9b0.csv
1;910.91;2019-06-27;parcelas_75d5b528-ea7e-4988-81bd-b4923398d8f5.csv
1;161231.57;2019-12-19;parcelas_75d667f0-3e3f-41a3-be08-b51368b5d9da.csv
1;1607.4;2019-06-04;parcelas_75ded2f2-00dc-4fc7-8c88-f46934ce9ac8.csv
1;249.25;2019-09-30;parcelas_75e3c2b8-7e91-464e-90e7-d96fda2ffd0f.csv
1;1249.82;2019-12-30;parcelas_75eabeac-bf17-4c3b-9097-91f036ff5089.csv
1;683.88;2019-11-04;parcelas_75eb7ad8-53fe-41e4-9594-27535f43c05c.csv
1;7283;2019-04-04;parcelas_75ee0cec-b972-4f15-b644-3c76f2677ff9.csv
1;269638.08;2019-08-12;parcelas_75f0603c-949f-483a-a33d-6e9d32038197.csv
1;2928;2019-12-16;parcelas_75f5f7c9-7801-4264-bb29-3cb6c150d544.csv
1;908.01;2019-04-30;parcelas_75f673a8-a54e-4ddf-b3b1-ed2c65dde35d.csv
1;617.66;2019-03-12;parcelas_75faed78-b805-4be1-a761-c43b809eaac8.csv
1;160.42;2019-02-26;parcelas_75fd71e9-fe79-49d9-9cac-88604fedd2e1.csv
1;9440;2019-12-16;parcelas_75ff6da8-1e72-4034-b09e-19a144547d55.csv
1;133420;2019-12-19;parcelas_76028997-af66-4c1b-af64-1bef3ee377c3.csv
1;2227.21;2016-12-29;parcelas_760d207b-a9fb-4080-ba71-cd8d6b0f022d.csv
1;19319.88;2016-12-29;parcelas_760d207b-a9fb-4080-ba71-cd8d6b0f022d.csv
1;3370.72;2016-12-29;parcelas_760d207b-a9fb-4080-ba71-cd8d6b0f022d.csv
1;161000;2019-04-30;parcelas_760fed7b-1b87-4183-935e-c01d23db68d8.csv
1;7417.5;2019-08-30;parcelas_762c1115-3085-48f2-a690-109e96175518.csv
1;65;2019-05-10;parcelas_762cd766-e5d2-4991-80a4-1f70a23cf3d3.csv
1;5890.89;2019-06-27;parcelas_762e7059-d13f-49a7-8fe7-0a07f73a5174.csv
1;35647.2;2019-03-22;parcelas_76306980-24b3-445c-b5bb-ec934863ef2b.csv
1;7588.21;2019-04-30;parcelas_76387a03-354b-4f12-b1fe-b7a2c9d21299.csv
1;260;2019-04-11;parcelas_7639c8e9-de8a-41bf-911f-ec71692c7981.csv
1;290142.96;2019-11-25;parcelas_763a9503-26b8-4cdc-9d38-ecc3637b6dab.csv
1;59076.09;2019-04-30;parcelas_7643a73c-c7ea-4a41-8b06-c9d33d5b79c0.csv
1;124.8;2019-06-27;parcelas_764e51a1-91b1-427d-9905-150003adc123.csv
1;778.8;2019-02-26;parcelas_7655566f-86e9-4dc0-9eb2-9345ed75c2ee.csv
1;3080;2019-03-14;parcelas_76573528-74fd-4a00-8f76-a47fad720556.csv
1;5460;2019-10-04;parcelas_765925fb-5d94-4145-af4b-ee8a6af1fe28.csv
1;15511.55;2019-03-12;parcelas_765bd017-e1cf-4608-a01e-def0ad033db3.csv
1;38.5;2019-11-13;parcelas_76607250-2940-481c-8684-51c82b620d37.csv
1;17252.5;2019-09-24;parcelas_76645d60-e879-4f39-89aa-4abae4d6dc3b.csv
1;85.96;2019-04-10;parcelas_766476a6-5086-4fe3-87a1-1d7323e62ca3.csv
1;121126.29;2019-04-04;parcelas_7664afa0-e0ba-4715-9090-9e96791d8a81.csv
1;76294.26;2019-04-12;parcelas_766a2285-07bd-44e3-88d3-ed92715945ba.csv
1;1991.16;2019-09-16;parcelas_766a8737-4498-4c08-a628-a5a050f53576.csv
1;2801517.19;2019-01-02;parcelas_767727bf-b7c5-4835-97ea-f51c128b510d.csv
1;3735.04;2019-02-28;parcelas_767a351a-66c4-488b-9ffb-4b1f78e0ec10.csv
1;49533.5;2019-12-02;parcelas_767f622b-c8d7-48f4-a1df-500f2ac8dc39.csv
1;335.23;2019-07-01;parcelas_76831876-9144-44d8-8c69-ce9a72eb4bd4.csv
1;3987.95;2019-08-22;parcelas_7684ecee-8458-4ceb-948f-62157c8c888a.csv
1;9000;2019-08-23;parcelas_7694ad4d-2fb2-4b64-b93c-710d5bca2ff4.csv
1;257161.75;2019-08-30;parcelas_7696119c-9f13-47d7-8225-0656f24e6841.csv
1;195.01;2019-10-29;parcelas_7697abb8-6bb6-419b-963e-b52f7e52bedc.csv
1;1263.42;2019-05-31;parcelas_76a46e60-8d36-43b2-bf93-0bea6cf7bbc0.csv
1;58221.97;2019-11-28;parcelas_76ae6d02-de5f-47b8-a7cb-fb1fd962e141.csv
1;100;2019-07-31;parcelas_76b42ede-3df7-464c-b8f9-d54086535200.csv
1;1596.44;2019-12-06;parcelas_76c86fc5-73c8-4171-bff1-c3760923c6b8.csv
1;17714.07;2019-04-30;parcelas_76ca7175-1b57-45d6-b8cd-fb02b6063a0d.csv
1;2113;2019-06-07;parcelas_76d284a2-6ba0-4baa-820b-0a6447b3fa33.csv
1;663.52;2019-02-28;parcelas_76d48404-e888-4f20-bd74-0d2f1f95240f.csv
1;300000;2019-11-29;parcelas_76d7b679-8f69-454a-9df1-f64906499b5a.csv
1;5886.76;2019-04-30;parcelas_76da4b42-e964-4c17-b026-2299fbaf6d34.csv
1;5988;2019-01-02;parcelas_76dc8c58-d60a-4128-bdf9-2b7ab0a503f0.csv
1;53.5;2019-04-16;parcelas_76dce278-f0ec-4a2f-8433-6ebafcc9d32b.csv
1;49911.51;2019-01-28;parcelas_76ddc538-32c0-4a3d-af49-8600e49443bb.csv
1;0.07;2019-04-02;parcelas_76e3473e-4685-4d68-8d49-a15a0c1cadaf.csv
1;842;2019-08-08;parcelas_76fb5c24-14e4-4702-916a-c22cb9a5c5e8.csv
1;3607.3;2019-04-30;parcelas_77137afc-4206-4bd0-91cd-ea3cd1fccbae.csv
1;1295.82;2019-02-01;parcelas_77180a25-e861-4385-863e-2af9bf7c3295.csv
1;3773.6;2019-07-23;parcelas_771e32f3-0d14-454c-a750-b7eb75931cfb.csv
1;361.92;2019-02-04;parcelas_7720e546-5752-4e7a-89fa-f14a4a7a854c.csv
1;6850;2019-06-04;parcelas_7721342b-8984-43f5-9b70-4898dcc6be94.csv
1;11398.29;2019-10-23;parcelas_772195f6-f392-43d9-938a-8f50784e05b7.csv
1;1800;2019-11-26;parcelas_77259ed4-1ce1-422e-8e9a-bcc849c920f5.csv
1;36;2019-01-10;parcelas_772b287d-816a-48dd-abab-f80179e9b4a1.csv
1;10532.48;2019-01-28;parcelas_772d59c0-8264-4f56-9b72-1050e75d2704.csv
1;680341.4;2019-03-22;parcelas_775721c9-7fe8-47f0-8118-78863509001d.csv
1;636.97;2019-02-26;parcelas_775a64fb-a845-44cf-a4cb-0922c5b70da0.csv
1;184.99;2019-05-28;parcelas_7764b097-4c36-44f9-bcb2-3a23f5965b68.csv
1;41844;2019-05-20;parcelas_7765e275-3392-4435-84ec-75795992e05e.csv
1;1176;2019-11-26;parcelas_776a1eda-a68e-46e3-a423-2f416bbae627.csv
1;156.85;2019-01-18;parcelas_776b0b92-3c08-485c-ac86-2acbc84625d8.csv
1;5416.78;2019-09-30;parcelas_776deff9-886b-4e1b-9d5f-99be04792821.csv
1;1551.66;2019-06-27;parcelas_7773a578-1791-4759-bb7d-c219bf2f5f31.csv
1;32968.54;2019-06-21;parcelas_77741f5e-95de-4f78-ae1f-bf396a1b3650.csv
1;249.14;2019-02-12;parcelas_7774fee6-71e9-4f3e-91bc-87a3b0d8a8a9.csv
1;19650;2019-07-10;parcelas_77792513-0aa6-424d-8b17-f248b5ba8376.csv
1;3915504.49;2019-07-31;parcelas_77894b9a-c405-4bef-8c19-48302f0db7ae.csv
1;296.4;2019-09-09;parcelas_7789b98d-fb50-4658-944d-16690098c0cb.csv
1;2002.6;2019-11-06;parcelas_7792d7e7-de3c-4ea4-90e4-e5c5f2742fb4.csv
1;2066;2019-09-24;parcelas_7795a2f1-bc0e-4ca5-b3f7-0b44666e7068.csv
1;15921.87;2019-03-29;parcelas_77a040a5-ea07-4906-bd23-cc4c0151f43f.csv
1;1048.06;2019-07-15;parcelas_77b67aba-59db-478e-b9ce-83873e108618.csv
1;264.14;2019-10-29;parcelas_77bc5262-3a94-48d9-bab7-6ec63dde78c7.csv
1;35487.37;2019-08-27;parcelas_77c013f3-02f8-4da3-84e3-fa132dd99f49.csv
1;289492.05;2018-02-20;parcelas_77c3a6c1-0100-4946-bdad-1c0533093d44.csv
1;5368.14;2019-10-30;parcelas_77c97fbd-eea9-4dbb-a642-8368232e5aad.csv
1;161345;2019-03-27;parcelas_77ced2cc-4248-4238-87cd-c5a3e8be3af3.csv
1;2011.38;2019-06-27;parcelas_77e00ec8-18ed-4731-b334-ac3002f1ccb1.csv
1;5988;2019-05-15;parcelas_77e2e95e-f909-4bd3-a4c8-2990c7c13594.csv
1;748.1;2019-02-25;parcelas_77eb9f7c-2226-412a-8a51-7ec5f2998449.csv
1;34983.46;2019-04-03;parcelas_78004c36-d57e-405c-86fc-8cda47dc09d4.csv
1;119.46;2019-10-31;parcelas_7805018a-f2ed-40b3-8677-4473ad0652ac.csv
1;159;2019-01-14;parcelas_7809753d-0561-437b-bd1d-db9cf9199d5d.csv
1;8920;2019-04-08;parcelas_780e3f52-d59c-4a4b-93c4-573d2912c05a.csv
1;8459;2019-06-03;parcelas_780f2e77-611a-48e2-9b2b-e7cbbb7ae525.csv
1;1276;2019-05-10;parcelas_781b8692-1c29-4a3c-8691-fbc1e8401000.csv
1;38485;2019-03-01;parcelas_781c160e-bf29-48c8-bf5e-555be8d2b45c.csv
1;102.58;2019-07-08;parcelas_781cf0a4-594c-4626-9a16-e8cf6c177304.csv
1;33803.36;2019-03-29;parcelas_7820a07f-758a-434d-bf2b-3c6a8ccc9bca.csv
1;3575;2019-01-02;parcelas_783e6d6e-c54f-4543-9741-ca5d268bc6ce.csv
1;13945.18;2019-12-11;parcelas_7840d5d9-0912-4095-a6f0-8fd1c0cf5800.csv
1;24549.57;2019-07-31;parcelas_78424a9b-90fb-47af-97de-9df9217e0a08.csv
1;1823.5;2019-01-10;parcelas_784269be-135a-4703-a524-52da20b6b4ec.csv
1;92;2019-09-18;parcelas_7842997c-6229-4b9a-8686-5f0ca20646ad.csv
1;40199.67;2019-09-26;parcelas_784518bb-7050-42a7-ba1a-f18c0c1f562a.csv
1;16700;2019-10-18;parcelas_78477b4d-14c6-418d-ac81-748fcd5f62d7.csv
1;6228;2019-06-10;parcelas_7849fc6b-77aa-44bd-a807-f0cdbd7a86c5.csv
1;20743.2;2019-07-10;parcelas_784a108f-3ec1-4fa5-bda5-6b460f38b5c1.csv
1;90676.8;2019-07-15;parcelas_784b07dd-4cb5-4059-adb4-64a7e806f211.csv
1;3360;2019-06-03;parcelas_784d6e98-3e44-4e74-8954-9f785c78c248.csv
1;2594.24;2019-10-29;parcelas_785878c7-50e0-4fdc-8676-90da4689da0e.csv
1;2015;2019-02-01;parcelas_785dc8a4-682f-4159-9314-3cf1a14747bb.csv
1;3416.44;2019-01-31;parcelas_787389f7-8e4c-4834-a021-39dca3ee9aed.csv
1;205288.99;2019-09-30;parcelas_787516a4-8503-4a15-849e-e4e83ef6a181.csv
1;8800;2019-07-25;parcelas_78795bcb-b0bb-455e-a7ac-9b41c89fd244.csv
1;1173084;2018-12-31;parcelas_787cca5f-ea3f-4d0e-a08a-59648f3f3474.csv
1;28120;2019-06-13;parcelas_787fbde3-45f8-47ca-8830-aaa46025671f.csv
1;1102.27;2019-12-31;parcelas_78884f02-ed17-4969-8579-737b30b5bd8a.csv
1;66.67;2019-10-23;parcelas_788a8308-953f-4106-a28e-b6a12f7dc1c8.csv
1;350;2019-09-30;parcelas_789128e6-9212-472b-a5b8-1d9ad7328086.csv
1;6634.54;2019-06-27;parcelas_78952c2a-0f6f-4949-841c-8a22d9b12883.csv
1;539;2019-04-29;parcelas_7898b060-992e-450d-95d7-3b969ee65922.csv
1;4249.72;2019-05-24;parcelas_78a1d660-d295-4a39-95c3-72921c71a606.csv
1;504;2019-05-15;parcelas_78a8e77c-f157-43e7-b1ee-ccf0fb950083.csv
1;20795.82;2019-11-28;parcelas_78aa4a9d-03cb-4a04-83c1-1803a1dd9a00.csv
1;4600.31;2019-03-29;parcelas_78b11997-361d-4835-9512-410e88918920.csv
1;14500;2019-10-04;parcelas_78b267bb-94fa-4d9d-997d-a370bfade64d.csv
1;1270.78;2019-01-02;parcelas_78b895e5-4b6f-45e3-8ddc-877ba3b29333.csv
1;8068;2019-11-14;parcelas_78c8b90f-7cf8-478c-9c9b-495ca4d6a39a.csv
1;8322.43;2019-10-21;parcelas_78cd6916-a981-4b79-82cd-7e483a25f5c0.csv
1;724.5;2019-07-22;parcelas_78ce46bf-a6b4-44fe-aa26-15c273bef423.csv
1;104.13;2019-07-18;parcelas_78d52277-be32-40f6-805d-3c8bd0ec9a6a.csv
1;20500;2019-03-20;parcelas_78d7c52c-7ac8-470a-87dc-45f0101b9384.csv
1;7378.19;2019-01-31;parcelas_78da324f-e9f3-4b38-a234-9dc159d9a066.csv
1;300;2019-11-07;parcelas_78dd4e0b-fe7e-441b-8e12-ba90c4b64d08.csv
1;347.26;2019-05-17;parcelas_78debe34-4fd9-4e80-9de0-d54e4df2ed20.csv
1;1318;2019-11-13;parcelas_78e58270-736a-4b65-8d3b-ecc714432188.csv
1;157979.2;2019-05-02;parcelas_78ee57c3-725e-4fbe-8f40-5e42d20199c3.csv
1;14975.65;2018-12-20;parcelas_78fa79a1-fc99-48aa-ab07-a9bc57e88a24.csv
1;5742;2019-05-02;parcelas_78fe912c-6c32-44c5-88e4-073d0b223632.csv
1;8980;2019-01-24;parcelas_7901197f-77f9-45fd-8fad-0a3b147b1c5c.csv
1;1108677.29;2019-01-31;parcelas_79013418-4700-4470-922a-80e6a3aad5b4.csv
1;104.3;2019-09-17;parcelas_79022dbc-c7cd-48fb-87bf-674cd2eaf3ac.csv
1;6843.72;2019-07-26;parcelas_790659fd-eb1d-4d58-9845-c4cac230abc3.csv
1;271.2;2019-02-11;parcelas_79073039-8e63-46ff-9780-5649bcf4c36b.csv
1;11913.99;2018-02-20;parcelas_790a2c88-798f-4503-84cf-0886623462cc.csv
1;340.21;2019-06-10;parcelas_7915511f-88ba-47f7-8450-263a6c28601f.csv
1;7431.16;2019-01-02;parcelas_791abe51-96ce-4dd5-bfed-27de694b0290.csv
1;14560.3;2019-10-29;parcelas_791b5c7e-6b6f-48ee-9f4f-414d8766ce6b.csv
1;35100;2019-10-29;parcelas_791f0fe7-ce7b-45ff-a574-d3d89d850aa7.csv
1;65;2019-11-25;parcelas_7926c586-abd9-4678-980d-b0aa22c8fb1d.csv
1;4428;2019-06-03;parcelas_792a24b7-6e93-45b6-a661-b3027e4375c3.csv
1;8045.67;2019-01-28;parcelas_792f8607-a1bf-4eb9-833e-e80756729f2f.csv
1;1685.72;2019-11-29;parcelas_7930f1e9-9f77-46e6-8c08-11d9ddf808d7.csv
1;29383.76;2016-01-04;parcelas_7937a106-aa9a-4c05-a32d-a2d383f1a53e.csv
1;538903.39;2019-06-27;parcelas_7946ceb2-dca5-4656-a873-e6542d19db29.csv
1;560.16;2019-04-17;parcelas_794be8d9-1d79-40d2-8be4-63065e664f5f.csv
1;251830.65;2019-04-30;parcelas_794c547a-66ba-4dfa-afc7-cbeb09a02af6.csv
1;18774.5;2019-05-31;parcelas_794eda61-f836-4705-9b96-bd594659b676.csv
1;5562;2019-08-20;parcelas_7957b187-dccf-4e6e-9f3f-a410f5804f83.csv
1;68515.8;2019-07-01;parcelas_79695465-49d4-4dc3-9061-cf20fae87f3d.csv
1;921644.2;2019-11-18;parcelas_7971be57-34b1-40cc-ba8e-b9170a43a6e0.csv
1;2474.91;2019-10-16;parcelas_7971dc3e-c24d-4e77-b34f-ba18d5e49547.csv
1;11647.84;2019-08-30;parcelas_797576b6-309b-45c1-8bf5-6ff3d245a520.csv
1;1315.31;2019-09-10;parcelas_79790fc7-0273-4322-9c99-3cb0cbe250cf.csv
1;48756.1;2019-07-31;parcelas_79793129-178d-441c-a507-de6623c07ab8.csv
1;56066;2019-07-08;parcelas_797fa0c6-c5f8-4756-8a13-a4fb68d4d0d9.csv
1;18910.19;2017-08-08;parcelas_79818eb9-7d25-44e5-b40e-d37ce87ba4b2.csv
1;773;2019-07-11;parcelas_798a1af1-8919-4f71-a510-85f26dbb0c4e.csv
1;16790;2019-04-04;parcelas_798b7cc4-dd43-4c40-89c4-833a6070ec57.csv
1;2376.87;2019-06-27;parcelas_79939d2d-6886-43ad-b1b2-dbc0a7b55c04.csv
1;211.54;2019-09-26;parcelas_799fe27d-bd0b-44db-bd32-2b6cafbfbd73.csv
1;799842.15;2019-03-22;parcelas_79a142af-711c-4ace-8e44-3056ce906434.csv
1;34106.63;2019-06-19;parcelas_79ae2119-8bb8-4dcd-8652-da1368ef020f.csv
1;465.5;2019-05-20;parcelas_79b0da9e-32b9-4cda-8b09-d11de4edf02b.csv
1;385300;2019-11-19;parcelas_79be3337-3486-48be-913b-cf96227c709e.csv
1;2766.2;2019-07-16;parcelas_79d10290-fbbf-42e0-9182-674e566551fa.csv
1;11418.35;2019-01-02;parcelas_79dcb734-ead8-430c-941a-5f4f1de92db3.csv
1;455.68;2019-04-02;parcelas_79dda8be-8838-45de-bbd7-94db8feef58c.csv
