idLiquidacao;parcelaEmpenho;dataPagamento;tipoPagamento;banco;agenciaBancaria;contaCorrente;historico;valorPagamento;anulacoesPagamento;retencoesPagamento;origem_arquivo
4056;1;2019-06-06;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;4500; ; ;pagamentos_db9d910d-6d17-40d6-9530-bd8dd5ea0b42.csv
4057;1;2019-06-06;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;4500; ; ;pagamentos_db9d910d-6d17-40d6-9530-bd8dd5ea0b42.csv
5849;1;2019-08-07;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;4500; ; ;pagamentos_db9d910d-6d17-40d6-9530-bd8dd5ea0b42.csv
6546;1;2019-08-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;4500; ; ;pagamentos_db9d910d-6d17-40d6-9530-bd8dd5ea0b42.csv
7538;1;2019-10-10;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;4500; ; ;pagamentos_db9d910d-6d17-40d6-9530-bd8dd5ea0b42.csv
9080;1;2019-10-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;4500; ; ;pagamentos_db9d910d-6d17-40d6-9530-bd8dd5ea0b42.csv
9603;1;2019-12-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;4500; ; ;pagamentos_db9d910d-6d17-40d6-9530-bd8dd5ea0b42.csv
10763;1;2019-12-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;4500; ; ;pagamentos_db9d910d-6d17-40d6-9530-bd8dd5ea0b42.csv
7010;1;2019-08-22;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;307.75; ; ;pagamentos_dba9be6d-3083-4127-9dce-3a8dba8495cf.csv
41;1;2019-01-07; ; ; ; ; ;498.21; ;retencoesPagamento_1fe87be0-5fb7-492b-b6c5-9db2f1f7d74c.csv;pagamentos_dbaf0857-82a1-47f2-8b54-bc950133157f.csv
41;1;2019-01-07;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;9792.24; ; ;pagamentos_dbaf0857-82a1-47f2-8b54-bc950133157f.csv
3285;1;2019-07-31;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;4000; ; ;pagamentos_dbb4141e-0adb-499a-8df4-2b577070f042.csv
1964;1;2019-04-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;900; ; ;pagamentos_dbb6346e-ded0-4ed4-a373-e6bef60e3310.csv
223;1;2019-03-25;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;1400; ; ;pagamentos_dbb64f08-7465-4eca-9a9e-78ed19e851b9.csv
10707;1;2019-12-12;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;200; ; ;pagamentos_dbbfabc2-6c3c-47ab-b665-f54b9d393886.csv
308;1;2019-03-29;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;4408.13; ; ;pagamentos_dbd12498-fb25-4849-83cc-74a0d7d1766d.csv
1650;1;2019-04-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;281.38; ; ;pagamentos_dbd3e926-b4b7-49bb-8fae-6d7273a0695c.csv
5414;1;2019-11-28;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;32380; ; ;pagamentos_dbdd2f9a-7ba3-446d-a4b4-f63fe1214609.csv
4640;1;2019-06-21;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;1783.38; ; ;pagamentos_dbe1d62e-7b28-4a84-b711-3bd4d4084449.csv
1278;1;2019-03-20;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;16567.62; ; ;pagamentos_dbe31cea-8062-46db-a627-11fb7062f2ec.csv
5914;1;2019-11-29; ; ; ; ; ;143.5; ;retencoesPagamento_083eff45-32b1-4c42-aca9-1ffaabb45275.csv;pagamentos_dbf20e57-45e5-4795-ac44-ee5b9cc5fae6.csv
5914;1;2019-12-26;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;785.34; ; ;pagamentos_dbf20e57-45e5-4795-ac44-ee5b9cc5fae6.csv
5914;1;2019-12-20;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;13350; ; ;pagamentos_dbf20e57-45e5-4795-ac44-ee5b9cc5fae6.csv
1758;1;2019-05-15;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;40000; ; ;pagamentos_dbf497ff-6c1c-49ac-896a-d52902a3d8ee.csv
3707;1;2019-05-24;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;4810.68; ; ;pagamentos_dc0b7a45-10df-42a0-8cf1-f0bbd728bc62.csv
3864;1;2019-09-09;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;23728.4; ; ;pagamentos_dc1483c1-eebe-47c9-a859-c50f3dfae86a.csv
3867;1;2019-09-09;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;14617.9; ; ;pagamentos_dc1483c1-eebe-47c9-a859-c50f3dfae86a.csv
787;1;2019-02-20;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;307.75; ; ;pagamentos_dc1930da-ac62-4444-a47b-585eb2e1752d.csv
2334;1;2019-04-05;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.175-2; ;272.1; ; ;pagamentos_dc19fbeb-eee1-4b88-9b65-095ee3db3da3.csv
4084;1;2019-09-05; ; ; ; ; ;4.12; ;retencoesPagamento_ccd80dd5-a539-4aa1-8042-686bc87a2500.csv;pagamentos_dc2034d5-3747-42d9-8aec-7388350761ce.csv
4084;1;2019-09-30;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;102.28; ; ;pagamentos_dc2034d5-3747-42d9-8aec-7388350761ce.csv
7949;1;2019-09-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;12161.76; ; ;pagamentos_dc36232b-b148-47db-9137-e141e82d05e2.csv
8554;1;2019-09-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;2275; ; ;pagamentos_dc3ef804-67d2-4db4-ac92-c237f3d0c07b.csv
4631;1;2019-05-31;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;615.620-7; ;68035.53; ; ;pagamentos_dc56cdf7-771e-4302-8adb-6937ca6d667f.csv
8260;1;2019-09-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;79.79; ; ;pagamentos_dc5b4199-507c-452f-87a8-246bc0ac3475.csv
1226;1;2019-04-22;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;452; ; ;pagamentos_dc5ba32f-76a5-4acc-8263-982336366654.csv
11090;1;2019-12-18;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;61847.1; ; ;pagamentos_dc5d1fe3-81f7-43dd-9bff-5c18a7e55466.csv
1219;1;2019-02-22; ; ; ; ; ;15688.18; ;retencoesPagamento_2d54b4d0-222e-446c-a125-f467574605b0.csv;pagamentos_dc68ce3b-6024-4807-b7fb-749a764b584e.csv
1219;1;2019-02-28;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;54805.49; ; ;pagamentos_dc68ce3b-6024-4807-b7fb-749a764b584e.csv
3273;1;2019-05-08;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;21058.91; ; ;pagamentos_dc721bbb-4508-459f-823a-94a79ae4d1eb.csv
4412;1;2019-06-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;23.97; ; ;pagamentos_dc75dffb-17b8-41ed-a4e9-a5976bf351e8.csv
9333;1;2019-11-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;3702.34; ; ;pagamentos_dc7839de-323d-4c96-9123-d966c8bc378a.csv
7802;1;2019-09-25;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;26057.75; ; ;pagamentos_dc8b05a8-d3af-4e6f-b1d1-c30b9e734f5c.csv
6320;1;2019-08-21;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;4917.23; ; ;pagamentos_dc9975b4-f7a0-435b-83af-652174f2c6de.csv
1255;1;2019-04-10;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1440; ; ;pagamentos_dc9c62bb-1620-47db-961c-21e6a75d1461.csv
9102;1;2019-11-13;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;879.66; ; ;pagamentos_dc9dda5c-044e-449c-9a70-effd45149437.csv
5607;1;2019-12-16;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;2593.33; ; ;pagamentos_dca243c3-5500-448c-b1e4-eebe7f45a813.csv
574;1;2019-03-12;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.072-1; ;2250; ; ;pagamentos_dca8b356-730c-43bc-acee-209c83abdba9.csv
7697;1;2019-08-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;8.569-3   ; ;0.03; ; ;pagamentos_dcac031d-decd-4c14-8f1b-9ce09a0c0455.csv
11415;1;2019-12-11; ; ; ; ; ;2525.99; ;retencoesPagamento_678ca7ac-407e-40e8-b7bc-2bdabfa9821e.csv;pagamentos_dcb1d925-b370-4188-beb6-4dd58fdf88c8.csv
11415;1;2019-12-12;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;7116.02; ; ;pagamentos_dcb1d925-b370-4188-beb6-4dd58fdf88c8.csv
577;1;2019-03-19;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1366; ; ;pagamentos_dcc5a28c-99ba-477b-8a10-8eef971d9410.csv
7013;1;2019-08-22;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;307.75; ; ;pagamentos_dccd59c2-4eb9-474f-80d8-82cbb09392d1.csv
9476;1;2019-10-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.683-0; ;53961.25; ; ;pagamentos_dcce98dd-176d-479a-a641-9e227d12e13e.csv
6824;1;2019-08-22;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.266-5; ;6512.37; ; ;pagamentos_dccf950c-c3f3-4475-b829-b2ab5d9469f3.csv
9573;1;2019-10-30;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;5929.45; ; ;pagamentos_dcdce718-433a-43e9-9bd2-4b0848876a81.csv
5209;1;2019-11-27;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;234.78; ; ;pagamentos_dce033cd-73a0-4559-82b7-026ac539fbba.csv
7373;1;2019-08-27; ; ; ; ; ;15546.15; ;retencoesPagamento_318458f0-7b1c-4af4-8c3f-6385690a99fd.csv;pagamentos_dce6758a-0e99-4b09-9f45-73ec2b21065c.csv
7373;1;2019-08-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.683-0; ;98948.43; ; ;pagamentos_dce6758a-0e99-4b09-9f45-73ec2b21065c.csv
1467;1;2019-04-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;3198; ; ;pagamentos_dce92f8a-bc7a-4287-a8aa-3e40a33b740d.csv
1174;1;2019-02-28;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;2065.32; ; ;pagamentos_dcece5eb-b45f-4fdf-863a-dcf95ecdac60.csv
2323;1;2019-06-07; ; ; ; ; ;212.2; ;retencoesPagamento_e1f63c3b-3237-4664-a2ce-aa6bdb6562df.csv;pagamentos_dcf785a0-f3a7-4d76-bfa4-6120b3152673.csv
2323;1;2019-06-10;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;6103.34; ; ;pagamentos_dcf785a0-f3a7-4d76-bfa4-6120b3152673.csv
819;1;2019-01-31; ; ; ; ; ;813.33; ;retencoesPagamento_8d443d13-b3ce-4ca7-8f01-14f786923318.csv;pagamentos_dcf8b39a-7157-431e-99d7-db9749e50325.csv
819;1;2019-03-15;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.653-9; ;2236.66; ; ;pagamentos_dcf8b39a-7157-431e-99d7-db9749e50325.csv
819;1;2019-02-20;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.653-9; ;37616.52; ; ;pagamentos_dcf8b39a-7157-431e-99d7-db9749e50325.csv
1765;1;2019-03-01; ; ; ; ; ;753.85; ;retencoesPagamento_567b5cdb-8ae4-4794-94a0-c7d2f3e8ee9d.csv;pagamentos_dcf8b39a-7157-431e-99d7-db9749e50325.csv
1765;1;2019-04-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.653-9; ;2073.04; ; ;pagamentos_dcf8b39a-7157-431e-99d7-db9749e50325.csv
1765;1;2019-03-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.653-9; ;34864.76; ; ;pagamentos_dcf8b39a-7157-431e-99d7-db9749e50325.csv
3485;1;2019-04-01; ; ; ; ; ;106.08; ;retencoesPagamento_1423b5d8-6592-4154-a98f-9eb516128d73.csv;pagamentos_dcf8b39a-7157-431e-99d7-db9749e50325.csv
3485;1;2019-06-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.653-9; ;291.72; ; ;pagamentos_dcf8b39a-7157-431e-99d7-db9749e50325.csv
3485;1;2019-05-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.653-9; ;4906.26; ; ;pagamentos_dcf8b39a-7157-431e-99d7-db9749e50325.csv
1079;1;2019-02-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;170.97; ; ;pagamentos_dcfc16fa-badb-4b0a-9ccb-1c5ee6996db3.csv
417;1;2019-04-29; ; ; ; ; ;12043.66; ;retencoesPagamento_55395c34-e99b-4190-8b6a-9434392db1d7.csv;pagamentos_dcfc4700-d86b-4903-b20b-21588b648638.csv
417;1;2019-04-30;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;29653.71; ; ;pagamentos_dcfc4700-d86b-4903-b20b-21588b648638.csv
77;1;2019-02-26;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;20.282-7; ;41826.46; ; ;pagamentos_dcff262a-402d-4fc1-8605-75149a0d3265.csv
447;1;2019-02-26;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;20.282-7; ;800; ; ;pagamentos_dcff262a-402d-4fc1-8605-75149a0d3265.csv
11376;1;2019-12-11; ; ; ; ; ;9861.58; ;retencoesPagamento_4e19066d-34dc-4d75-9e80-7867e5e43080.csv;pagamentos_dd005521-7440-49d3-8a22-039d896277ed.csv
11376;1;2019-12-12;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;42070.87; ; ;pagamentos_dd005521-7440-49d3-8a22-039d896277ed.csv
4482;1;2019-06-19;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;38467.8; ; ;pagamentos_dd00eda0-3895-4524-9a37-e7de2f0ac10c.csv
808;1;2019-02-20;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.045-4; ;765.44; ; ;pagamentos_dd031368-32a6-4fa0-b8a9-efce7977b291.csv
2961;1;2019-05-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.717-9; ;7710.3; ; ;pagamentos_dd120ded-4215-4a35-b742-b54c0c10c79a.csv
7194;1;2019-08-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;440.96; ; ;pagamentos_dd1f8c72-5034-4b50-8a02-549f225ef746.csv
33;1;2019-01-07; ; ; ; ; ;49.18; ;retencoesPagamento_714014b4-ee16-448a-87f3-6b713806b45c.csv;pagamentos_dd28c730-42fe-468d-9eeb-fb0e282f59e8.csv
33;1;2019-01-07;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;1896.54; ; ;pagamentos_dd28c730-42fe-468d-9eeb-fb0e282f59e8.csv
3890;1;2019-05-29;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;307.75; ; ;pagamentos_dd2ba287-04d0-4832-9218-7f4cc61fad82.csv
11286;1;2019-12-19;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;615.620-7; ;5260.44; ; ;pagamentos_dd35ba3c-5db7-40e1-ab5d-1b6ce41c3727.csv
683;1;2019-06-24;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;28120; ; ;pagamentos_dd3c61ed-c5bc-438b-befb-9457da0b8267.csv
4049;1;2019-10-07;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;664.370-1; ;20512.4; ; ;pagamentos_dd4009f8-cd4b-40ae-815e-a2b5b5bb5460.csv
4296;1;2019-10-15;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;20.282-7; ;2740; ; ;pagamentos_dd4009f8-cd4b-40ae-815e-a2b5b5bb5460.csv
4474;1;2019-10-28;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;664.370-1; ;8700; ; ;pagamentos_dd4009f8-cd4b-40ae-815e-a2b5b5bb5460.csv
5138;1;2019-12-03;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;664.370-1; ;13824; ; ;pagamentos_dd4009f8-cd4b-40ae-815e-a2b5b5bb5460.csv
5303;1;2019-06-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.683-0; ;60526.19; ; ;pagamentos_dd488708-5fb9-4f1d-a113-5d34fc4770ca.csv
6260;1;2019-07-31;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;2024.17; ; ;pagamentos_dd537ae0-429f-46a9-aebf-56cb72c2c912.csv
3282;1;2019-07-31;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;14400; ; ;pagamentos_dd53ef33-0c92-4ca1-8eac-6cdf2b7d496e.csv
8476;1;2019-09-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.683-0; ;175; ; ;pagamentos_dd54f8a5-e5fc-43b2-9e94-db40542e749d.csv
1275;1;2019-10-24;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;8982; ; ;pagamentos_dd5c3ced-85f0-4cc8-a659-cfe5792e93df.csv
1594;1;2019-12-20;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;2994; ; ;pagamentos_dd5c3ced-85f0-4cc8-a659-cfe5792e93df.csv
5398;1;2019-06-28;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;77176.3; ; ;pagamentos_dd5de903-b03c-45ab-bf06-a0bc6bf39299.csv
11000;1;2019-12-23;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;3999.7; ; ;pagamentos_dd68b3a3-c3d7-4fbc-ba5c-46ce083af607.csv
7292;1;2019-08-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;619.5; ; ;pagamentos_dd6f207e-1658-4441-8122-fdaa516cc099.csv
7031;1;2019-09-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;67500; ; ;pagamentos_dd701fe1-bf06-4361-9b73-33ede4e94f3d.csv
3993;1;2019-05-16; ; ; ; ; ;293.88; ;retencoesPagamento_66d9c0b1-2cd5-4834-a402-42d4a4bc098e.csv;pagamentos_dd75072b-c7ed-4776-bc18-1fa0080a1d72.csv
3993;1;2019-06-06;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;9502.02; ; ;pagamentos_dd75072b-c7ed-4776-bc18-1fa0080a1d72.csv
6539;1;2019-07-12; ; ; ; ; ;179.06; ;retencoesPagamento_5f1d827c-c722-4295-bb68-c37a9a86d350.csv;pagamentos_dd75072b-c7ed-4776-bc18-1fa0080a1d72.csv
6539;1;2019-08-14;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;5789.74; ; ;pagamentos_dd75072b-c7ed-4776-bc18-1fa0080a1d72.csv
8716;1;2019-09-12; ; ; ; ; ;327.36; ;retencoesPagamento_c0851d32-6973-43dc-aeba-61d6e40098ee.csv;pagamentos_dd75072b-c7ed-4776-bc18-1fa0080a1d72.csv
8716;1;2019-10-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;10584.64; ; ;pagamentos_dd75072b-c7ed-4776-bc18-1fa0080a1d72.csv
11430;1;2019-11-21; ; ; ; ; ;359.01; ;retencoesPagamento_ea58b312-3ec2-478e-9464-780600853d63.csv;pagamentos_dd75072b-c7ed-4776-bc18-1fa0080a1d72.csv
11430;1;2019-12-20;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;11607.99; ; ;pagamentos_dd75072b-c7ed-4776-bc18-1fa0080a1d72.csv
283;1;2019-02-07;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;10000;anulacoesPagamento_5e9aea0b-ed55-43f4-8174-bb8b2c3b24d8.csv; ;pagamentos_dd78226b-79a7-43ed-90dc-3c024c8c2a18.csv
7755;1;2019-09-18;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;24988.6; ; ;pagamentos_dd873e47-1a49-48da-8db2-462588a31a1b.csv
8957;1;2019-10-24;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;24988.6; ; ;pagamentos_dd873e47-1a49-48da-8db2-462588a31a1b.csv
9834;1;2019-11-21;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;24988.6; ; ;pagamentos_dd873e47-1a49-48da-8db2-462588a31a1b.csv
10786;1;2019-12-18;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;24988.6; ; ;pagamentos_dd873e47-1a49-48da-8db2-462588a31a1b.csv
11189;1;2019-12-20;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;24988.6; ; ;pagamentos_dd873e47-1a49-48da-8db2-462588a31a1b.csv
2655;1;2019-05-31; ; ; ; ; ;700.88; ;retencoesPagamento_66e5547c-5085-41cb-929d-619f318c8a48.csv;pagamentos_dd8759b7-c368-45f2-b4c9-a3c842b88099.csv
2655;1;2019-07-18;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;613.27; ; ;pagamentos_dd8759b7-c368-45f2-b4c9-a3c842b88099.csv
2655;1;2019-07-04;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;33729.72; ; ;pagamentos_dd8759b7-c368-45f2-b4c9-a3c842b88099.csv
3903;1;2019-09-11;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;79.79; ; ;pagamentos_dd88c941-f9fd-4886-a672-79f97a3893d2.csv
2268;1;2019-05-02;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;559; ; ;pagamentos_dd8b5ef3-bb4a-4c38-9fbe-78f012165376.csv
1008;1;2019-03-20;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;5132.54; ; ;pagamentos_dd8cba99-b8f9-4d13-aa78-fbe5baa2e9ff.csv
1267;1;2019-03-20;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;1871.48; ; ;pagamentos_dd8cba99-b8f9-4d13-aa78-fbe5baa2e9ff.csv
1708;1;2019-04-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;987.34; ; ;pagamentos_dd8cba99-b8f9-4d13-aa78-fbe5baa2e9ff.csv
2246;1;2019-04-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;8536.92; ; ;pagamentos_dd8cba99-b8f9-4d13-aa78-fbe5baa2e9ff.csv
2248;1;2019-04-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;3471.72; ; ;pagamentos_dd8cba99-b8f9-4d13-aa78-fbe5baa2e9ff.csv
588;1;2019-01-10;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;8.570-7   ; ;130951.51; ; ;pagamentos_dd8e9928-8ee5-4157-9caa-1f461e3373ea.csv
5041;1;2019-07-10;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;4920; ; ;pagamentos_dd9272e3-1a3e-4ba2-bf77-ee6d139c467e.csv
5896;1;2019-07-24;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;5160; ; ;pagamentos_dd9272e3-1a3e-4ba2-bf77-ee6d139c467e.csv
7181;1;2019-08-27; ; ; ; ; ;101.3; ;retencoesPagamento_ccea5a15-8893-473e-9a7e-f4333fc9bc40.csv;pagamentos_dd9272e3-1a3e-4ba2-bf77-ee6d139c467e.csv
