descricao;idItem;numero;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
Luva cirurgica LÃ¡tex tamanho 6,5;1265077;308;1500;ATIVO;PACOTE;1455.0;0.97;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
IonÃ´mero de vidro R fotopolimerizavel;1265078;258;450;ATIVO;kit;32670.0;72.6;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Godiva em bastÃ£o, verde;1265080;249;5;ATIVO;CAIXA;106.25;21.25;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Alicate OrtodÃ´ntico De La Rosa 109;1265081;16;5;ATIVO;UNIDADE;344.25;68.85;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Alicate OrtodÃ´ntico 139;1265082;20;5;ATIVO;UNIDADE;344.25;68.85;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Alavanca apical reta;1265083;24;15;ATIVO;UNIDADE;454.8;30.32;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Kit de alavanca apical;1265084;25;10;ATIVO;kit;610.0;61.0;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Kit Alavanca Seldin (tipo bandeirinha);1265085;26;10;ATIVO;kit;610.5;61.05;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
CABO P/ ESPELHO ODONTOLOGICO;1265086;30;250;ATIVO;UNIDADE;1825.0;7.3;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Compasso Willis-Jon;1265087;32;2;ATIVO;UNIDADE;53.3;26.65;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Cureta dentina (escavador)nÂº20;1265088;34;30;ATIVO;UNIDADE;303.0;10.1;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Cureta Maccall 17-18;1265089;35;30;ATIVO;UNIDADE;1078.2;35.94;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
CURETA GRACEY 5-6 - EM AÃO INOX;1265090;36;110;ATIVO;UNIDADE;3953.4;35.94;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
CURETA GRACEY 7-8 - EM AÃO INOX;1265091;37;30;ATIVO;UNIDADE;1078.2;35.94;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
CURETA GRACEY 11-12 - EM AÃO INOX;1265092;38;30;ATIVO;UNIDADE;1078.2;35.94;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
CURETA GRACEY 13-14 - EM AÃO INOX;1265093;39;30;ATIVO;UNIDADE;1078.2;35.94;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Descolador cirurgico Molt NÂº 09;1265094;40;60;ATIVO;UNIDADE;2580.0;43.0;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Grampo para isolamento nÂº210;1265095;50;20;ATIVO;UNIDADE;258.0;12.9;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Grampo para isolamento nÂº211;1265096;51;20;ATIVO;UNIDADE;258.0;12.9;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Grampo para isolamento nÂº212;1265097;52;20;ATIVO;UNIDADE;258.0;12.9;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Grampo para isolamento nÂºW8A;1265098;53;25;ATIVO;UNIDADE;322.5;12.9;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Lamparina de inox;1265099;54;5;ATIVO;UNIDADE;213.8;42.76;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Lamparina Hannau;1265100;55;3;ATIVO;UNIDADE;66.0;22.0;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
PinÃ§a porta grampo palmer,em aÃ§o inox;1265101;57;5;ATIVO;UNIDADE;345.5;69.1;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
SONDA MILIMETRADA;1265102;67;50;ATIVO;UNIDADE;1262.5;25.25;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Sonda Exploradora OdontolÃ³gica nÂº5;1265103;68;250;ATIVO;UNIDADE;2000.0;8.0;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Tesoura cirÃºrgica IRIS, ponta fina, 11,5;1265104;71;100;ATIVO;UNIDADE;1500.0;15.0;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Tesoura cirÃºrgica Mayo reta, 14 cm;1265105;72;30;ATIVO;UNIDADE;762.0;25.4;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Espelho bucal plano numero 5;1265106;81;20;ATIVO;UNIDADE;118.4;5.92;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Espelho bucal plano numero 3;1265107;82;20;ATIVO;UNIDADE;118.4;5.92;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Calcador de banda;1265108;10;5;ATIVO;UNIDADE;184.5;36.9;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Acalcador de Banda c/ Ponta Quadrada;1265109;8;5;ATIVO;UNIDADE;52.75;10.55;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Acalcador de Banda c/ Ponta;1265110;6;5;ATIVO;UNIDADE;52.75;10.55;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Acalcador de Banda c/ Ponta triangular.;1265111;5;5;ATIVO;UNIDADE;52.75;10.55;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
HidrÃ³xido de cÃ¡lcio prÃ³-anÃ¡lise;1265118;254;90;ATIVO;POTE;334.8;3.72;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Estojo Inox Perfurado;1265125;84;5;ATIVO;UNIDADE;466.0;93.2;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
TensiÃ´metro / DinamÃ´metro OrtodÃ´ntico;1265139;2;5;ATIVO;UNIDADE;505.0;101.0;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Porta Agulha Castroviejo Especial;1265141;88;5;ATIVO;UNIDADE;1156.3;231.26;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Fita matriz metÃ¡lica de 5mm;1265143;239;150;ATIVO;ROLO;225.0;1.5;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de baixa rotaÃ§Ã£o carbide nÂ° 8;1265144;152;500;ATIVO;UNIDADE;1995.0;3.99;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de baixa rotaÃ§Ã£o haste longa nÂ° 1. Autoclavavel;1265145;153;30;ATIVO;UNIDADE;91.5;3.05;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de baixa rotaÃ§Ã£o haste longa nÂ° 2. Autoclavavel;1265146;154;30;ATIVO;UNIDADE;91.5;3.05;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de baixa rotaÃ§Ã£o haste longa nÂ° 4. Autoclavavel;1265147;155;50;ATIVO;UNIDADE;152.5;3.05;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de baixa rotaÃ§Ã£o haste longa nÂ° 6. Autoclavavel;1265148;156;50;ATIVO;UNIDADE;152.5;3.05;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de baixa rotaÃ§Ã£o haste longa nÂ° 8. Autoclavavel;1265149;157;30;ATIVO;UNIDADE;91.5;3.05;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
BROCA ENDO Z - 21 MM;1265150;164;30;ATIVO;UNIDADE;744.0;24.8;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
BROCA HASTE LONGA  LL CARBIDE - NÂº2;1265151;165;5;ATIVO;UNIDADE;30.5;6.1;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
BROCA HASTE LONGA LL CARBIDE - NÂº4;1265152;166;5;ATIVO;UNIDADE;30.5;6.1;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca haste longa carbide nÂº 701;1265153;168;30;ATIVO;UNIDADE;183.0;6.1;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca haste longa carbide nÂº 702;1265154;169;40;ATIVO;UNIDADE;244.0;6.1;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Cimento de hidrÃ³xido de cÃ¡lcio - kit.;1265155;188;150;ATIVO;kit;3492.0;23.28;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de baixa rotaÃ§Ã£o carbide nÂ° 6;1265156;151;600;ATIVO;UNIDADE;2394.0;3.99;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Cone de papel absorvente esteril nÂº 30;1265157;207;30;ATIVO;CAIXA;660.0;22.0;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Cone de papel absorvente esteril nÂº 40;1265158;209;30;ATIVO;CAIXA;660.0;22.0;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
CONE DE PAPEL ABSORVENTE PRIMEIRA SÃRIE;1265159;210;35;ATIVO;CAIXA;770.0;22.0;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Espatula para Alginato;1265160;215;20;ATIVO;UNIDADE;33.2;1.66;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Dedal de borracha - amalgador;1265161;218;5;ATIVO;UNIDADE;8.25;1.65;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Escova de aco para limpar brocas;1265162;223;50;ATIVO;UNIDADE;196.0;3.92;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
ESPONJA HEMOSTÃTICA;1265163;229;120;ATIVO;CAIXA;3510.0;29.25;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Filme Periapical adulto E-speed;1265164;233;50;ATIVO;CAIXA;6625.0;132.5;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Fio agulhado seda, 3.0/EP2;1265165;236;350;ATIVO;CAIXA;10605.0;30.3;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
FITA AUTOCLAVE;1265166;238;100;ATIVO;ROLO;274.0;2.74;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Fita matriz metalica de 7mm;1265167;240;80;ATIVO;ROLO;120.0;1.5;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Fita matriz poliÃ©ster transparente 10 X 120 X 0,05 mm;1265168;241;160;ATIVO;CAIXA;180.8;1.13;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
FORMOCRESOL - Frasco com 10ml;1265169;243;50;ATIVO;FRASCO;193.5;3.87;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Cone de papel absorvente  esteril nÂº 35;1265170;208;30;ATIVO;CAIXA;660.0;22.0;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de baixa rotaÃ§Ã£o carbide nÂ° 4;1265171;150;600;ATIVO;UNIDADE;2394.0;3.99;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
BROCA HASTE LONGA LL CARBIDE - NÂº6;1265172;167;5;ATIVO;UNIDADE;30.5;6.1;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de baixa rotaÃ§Ã£o CARBIDE nÂ° 1;1265173;148;200;ATIVO;UNIDADE;770.0;3.85;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Cinzel Ochsenbein nÂº 1;1265174;101;5;ATIVO;UNIDADE;251.35;50.27;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Acrilico autopolimerizavel po cor rosa;1265175;103;10;ATIVO;POTE;695.0;69.5;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de baixa rotaÃ§Ã£o carbide nÂ° 2;1265176;149;200;ATIVO;UNIDADE;798.0;3.99;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Adesivo dental fotopolimerizÃ¡vel do tipo II;1265177;104;200;ATIVO;FRASCO;21000.0;105.0;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
ALGODÃO EM ROLETES;1265178;114;2150;ATIVO;PACOTE;3225.0;1.5;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
LIDOCAINA 2% COM VASOCONSTRITOR EPINEFRINA 1:100.000;1265179;117;650;ATIVO;CXA;53235.0;81.9;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
MEPIVACAINA 2% COM VASOCONSTRITOR EPINEFRINA 1:100.000;1265180;119;180;ATIVO;CAIXA;20826.0;115.7;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
ARTICAINE 4% COM VASOCONSTRITOR EPINEFRINA 1:100.000;1265181;120;40;ATIVO;CAIXA;5300.0;132.5;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
PinÃ§a Dietrich 16cm. Material em aÃ§o inox, autoclavÃ¡vel;1265182;89;5;ATIVO;UNIDADE;493.75;98.75;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
AnestÃ©sico tÃ³pico gel;1265183;122;450;ATIVO;POTE;2749.5;6.11;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
MEPIVACAINA 3% SEM VASOCONSTRITOR;1265184;121;90;ATIVO;CAIXA;10404.0;115.6;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca Multilaminada 30 laminas oval nÂ° 9406 FG 19mm;1265185;125;30;ATIVO;UNIDADE;459.0;15.3;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de alta rotaÃ§Ã£o carbide esfÃ©rica nÂ° Â¼.;1265186;132;30;ATIVO;UNIDADE;111.6;3.72;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de alta rotaÃ§Ã£o carbide esfÃ©rica nÂ° Â½;1265187;133;30;ATIVO;UNIDADE;111.6;3.72;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de alta rotaÃ§Ã£o carbide esfÃ©rica nÂ° 8;1265188;136;120;ATIVO;UNIDADE;446.4;3.72;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de alta rotaÃ§Ã£o carbide esfÃ©rica nÂ° 6;1265189;135;120;ATIVO;UNIDADE;446.4;3.72;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Broca de alta rotaÃ§Ã£o carbide esfÃ©rica nÂ° 4;1265190;134;120;ATIVO;UNIDADE;446.4;3.72;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv
Macadame;1298217;5;2100;ATIVO;TONELADA;59955.0;28.55;itens_0609d7f0-e3ab-4c86-82f3-310206e14138.csv
PO DE PEDRA;1298218;3;2140;ATIVO;METRO CUBICO;57566.0;26.9;itens_0609d7f0-e3ab-4c86-82f3-310206e14138.csv
Rachao;1304434;11;1950;ATIVO;TONELADA;68250.0;35.0;itens_0609d7f0-e3ab-4c86-82f3-310206e14138.csv
PO DE PEDRA;1304435;4;27860;ATIVO;METRO CUBICO;749434.0;26.9;itens_0609d7f0-e3ab-4c86-82f3-310206e14138.csv
BRITA 3/4 (BRITA NÂº 01);1308452;9;2300;ATIVO;TONELADA;69000.0;30.0;itens_0609d7f0-e3ab-4c86-82f3-310206e14138.csv
base de brita graduada;1310469;1;1970;ATIVO;TONELADA;53091.5;26.95;itens_0609d7f0-e3ab-4c86-82f3-310206e14138.csv
base de brita graduada;1310470;2;58030;ATIVO;TONELADA;1563908.5;26.95;itens_0609d7f0-e3ab-4c86-82f3-310206e14138.csv
PEDRISCO;1312491;7;2315;ATIVO;TONELADA;66903.5;28.9;itens_0609d7f0-e3ab-4c86-82f3-310206e14138.csv
PEDRISCO;1312492;8;17685;ATIVO;TONELADA;511096.5;28.9;itens_0609d7f0-e3ab-4c86-82f3-310206e14138.csv
Areia lavada mÃ©dia;1316696;14;3060;ATIVO;METRO CUBICO;118728.0;38.8;itens_0609d7f0-e3ab-4c86-82f3-310206e14138.csv
Macadame;1316697;6;7900;ATIVO;TONELADA;225545.0;28.55;itens_0609d7f0-e3ab-4c86-82f3-310206e14138.csv
FÃ³rmula infantil de aminoÃ¡cidos livres para lactentes e de s;1264831;2;600;ATIVO;LATA;70200.0;117.0;itens_073d13a8-8490-44c8-a5f8-fe6ba3544197.csv
Azitromicina 500mg  blister com 01 comprimido;1265600;33;100000;ATIVO;COMPRIMIDO;142000.0;1.42;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
BENZILPENICILINA BENZATINA 1.200.000 UI.;1265601;38;10000;ATIVO;Frasco ampola;81990.0;8.199;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
Brometo de ipratrÃ³pio 0,250mg/mL soluÃ§Ã£o para inalaÃ§Ã£o, fras;1265602;44;2000;ATIVO;FRASCO;1200.0;0.6;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
CarvÃ£o ativado 1kg, pacote.;1265603;58;4;ATIVO;PACOTE;192.0;48.0;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
Cefalexina 50mg/mL suspensÃ£o oral, frasco 60ml apÃ³s reconsti;1265604;64;10000;ATIVO;FRASCO;61400.0;6.14;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
Diazepam 5mg/mL soluÃ§Ã£o injetÃ¡vel, ampola 2ml.;1265605;91;3000;ATIVO;AMP;1680.0;0.56;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
Dipirona 500mg/ml, injetÃ¡vel, ampola 2ml.;1265606;99;30000;ATIVO;AMP;12570.0;0.419;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
Enantoato de noretisterona + valerato de estradiol, injetÃ¡ve;1265607;107;6000;ATIVO;AMP;68940.0;11.49;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
Hidroclorotiazida 25mg cpr, em blister.;1265608;140;2300000;ATIVO;COMPRIMIDO;30590.0;0.0133;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
Hidrocortisona 100mg pÃ³ para suspensÃ£o injetÃ¡vel.;1265609;141;3000;ATIVO;Frasco ampola;7110.0;2.37;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
Miconazol 20mg/g (2%) creme dermatolÃ³gico, bisnaga 30g.;1265610;189;6000;ATIVO;BISNAGA;11598.0;1.933;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
Sulfametoxazol 200mg+ Trimetoprima 40mg/5mL, suspensÃ£o oral,;1265611;235;5000;ATIVO;FRASCO;9794.0;1.9588;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
Tenoxicam 20 mg pÃ³, para suspensÃ£o injetÃ¡vel endovenoso ou i;1265612;240;1500;ATIVO;Frasco ampola;8699.85;5.7999;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
Ranitidina 25mg/mL, injetÃ¡vel, ampola 2ml.;1265619;223;10000;ATIVO;AMP;4260.0;0.426;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
Timolol, maleato 0,5%, colÃ­rio, frasco 5ml.;1328338;244;400;ATIVO;FRASCO;528.0;1.32;itens_075efcf6-7f96-4d18-becf-59af02d0c0b9.csv
Computador Processador: 3.2GHz;1302757;9;20;ATIVO;UNIDADE;81300.0;4065.0;itens_0798c29f-6abc-4c19-86a2-a38fc8eb19e4.csv
Cimento AsfÃ¡ltico de petrÃ³leo - CAP 50-70;1300317;1;3350;ATIVO;kg;12907550.0;3853.0;itens_092bc32c-2449-4976-9ed2-b38b588e0089.csv
Blocos de concreto prÃ©-moldado, modelo sextavado, 30 x 30 cm;1306569;1;20235;ATIVO;METRO QUADRADO;789165.0;39.0;itens_093b2d33-b9e2-4840-a333-c807facb55dd.csv
Omeprazol 20mg capsula, em blister.;1265530;205;3800000;ATIVO;CAPSULA;197600.0;0.052;itens_095f8a10-1ee2-417a-bf39-84c86777af6d.csv
Tiras reagentes para glicemia capilar;1264707;1;3250000;ATIVO;TIRA;845000.0;0.26;itens_0a115955-985d-4d81-a78a-dfd8c0d419a8.csv
Ãlcool 70 % Alcool etÃ­lico hidratado.Embalagem de 1 litro.;1265127;109;1500;ATIVO;LITRO;5385.0;3.59;itens_0a8cf22d-7d5f-431e-ba10-e03ce4cbf454.csv
Ãlcool 96 gl 01 L cx c/ 12 un;1265128;110;120;ATIVO;CAIXA;612.0;5.1;itens_0a8cf22d-7d5f-431e-ba10-e03ce4cbf454.csv
Detergente MultienzimÃ¡tico;1265129;219;330;ATIVO;GALÃO;22407.0;67.9;itens_0a8cf22d-7d5f-431e-ba10-e03ce4cbf454.csv
Kit odontolÃ³gico de higiene dental adulto;1265130;264;6250;ATIVO;kit;25937.5;4.15;itens_0a8cf22d-7d5f-431e-ba10-e03ce4cbf454.csv
MÃ¡scara cirÃºrgica facial N95;1265131;314;40;ATIVO;CAIXA;1787.6;44.69;itens_0a8cf22d-7d5f-431e-ba10-e03ce4cbf454.csv
Organizador multi uso 50 litros.;1265132;317;40;ATIVO;UNIDADE;2640.0;66.0;itens_0a8cf22d-7d5f-431e-ba10-e03ce4cbf454.csv
Organizador multi uso 20 litros.;1265133;318;20;ATIVO;UNIDADE;690.0;34.5;itens_0a8cf22d-7d5f-431e-ba10-e03ce4cbf454.csv
Papel filme PVC. Rolo 30m;1265134;326;100;ATIVO;ROLO;615.0;6.15;itens_0a8cf22d-7d5f-431e-ba10-e03ce4cbf454.csv
"Papel toalha interfolhado;";1265135;329;1500;ATIVO;PACOTE;14880.0;9.92;itens_0a8cf22d-7d5f-431e-ba10-e03ce4cbf454.csv
Ãgua oxigenada a 10%;1265140;107;230;ATIVO;LITRO;885.5;3.85;itens_0a8cf22d-7d5f-431e-ba10-e03ce4cbf454.csv
Teste imunocromatogrÃ¡fico p/ pesquisa de sangue oculto nas f;1264650;14;4000;ATIVO;TESTE;14990.0;3.7475;itens_0b032644-7267-4b9f-83ca-59223efd5bd4.csv
Contentor de lixo, capac. 120 litros;1265773;59;3;ATIVO;UNIDADE;657.0;219.0;itens_0b108215-49f4-46dc-a309-2d4649cd701c.csv
Carro Funcional para limpeza;1265774;61;2;ATIVO;kit;1438.0;719.0;itens_0b108215-49f4-46dc-a309-2d4649cd701c.csv
Pallet em polietileno de alta densidade (PEAD),20m x 1,00m;1265775;67;30;ATIVO;UNIDADE;5820.0;194.0;itens_0b108215-49f4-46dc-a309-2d4649cd701c.csv
Banner Tamanho 1,20 cm x 1,50 m;1298644;4;80;ATIVO;UNIDADE;6400.0;80.0;itens_0d7ded6a-c66a-49b6-9bc3-e00a64434861.csv
Apostila  Libras;1300723;1;400;ATIVO;UNIDADE;9136.0;22.84;itens_0d7ded6a-c66a-49b6-9bc3-e00a64434861.csv
Diretriz Curricular da EducaÃ§Ã£o Infantil.;1304813;10;500;ATIVO;UNIDADE;20750.0;41.5;itens_0d7ded6a-c66a-49b6-9bc3-e00a64434861.csv
Banner Tamanho 0,50 cm x 1,00 m;1308850;2;50;ATIVO;UNIDADE;1500.0;30.0;itens_0d7ded6a-c66a-49b6-9bc3-e00a64434861.csv
CartÃµes (Dia do Professor, Diretor);1315052;7;2500;ATIVO;UNIDADE;350.0;0.14;itens_0d7ded6a-c66a-49b6-9bc3-e00a64434861.csv
Seringa 60ml, sem agulha;1264702;28;500;ATIVO;UNIDADE;680.0;1.36;itens_0ec381ad-5f21-4f4b-8fd8-ac3a810e2f8e.csv
Coletor Infantil com furo recortado, unissex, com furo oval;1264703;8;6000;ATIVO;UNIDADE;1140.0;0.19;itens_0ec381ad-5f21-4f4b-8fd8-ac3a810e2f8e.csv
AVENTAL DESCARTÃVEL;1265227;25;650;ATIVO;UNIDADE;6818.5;10.49;itens_0ed7ac4b-7248-4e75-837c-45dc8097a07f.csv
Bolsa Coletora de urina sistema fechado  2000mL;1265229;28;2000;ATIVO;UNIDADE;4760.0;2.38;itens_0ed7ac4b-7248-4e75-837c-45dc8097a07f.csv
Disp. p/ infusÃ£o endovenosa, nÂ° 23 (apelido scalp);1265230;66;7500;ATIVO;UNIDADE;1275.0;0.17;itens_0ed7ac4b-7248-4e75-837c-45dc8097a07f.csv
Disp. p/ infusÃ£o endovenosa, nÂ° 25 (apelido scalp);1265232;67;5000;ATIVO;UNIDADE;820.0;0.164;itens_0ed7ac4b-7248-4e75-837c-45dc8097a07f.csv
Disp. p/ infusÃ£o endovenosa, nÂ° 27 (apelido scalp);1265233;68;1000;ATIVO;UNIDADE;170.0;0.17;itens_0ed7ac4b-7248-4e75-837c-45dc8097a07f.csv
Fio cirÃºrgico preto monofilamentar de poliamida NÂº. 5-0;1265234;96;100;ATIVO;CAIXA;2702.0;27.02;itens_0ed7ac4b-7248-4e75-837c-45dc8097a07f.csv
Fio cirÃºrgico preto monofilamentar de poliamida NÂº. 6-0;1265235;97;60;ATIVO;CAIXA;1621.2;27.02;itens_0ed7ac4b-7248-4e75-837c-45dc8097a07f.csv
LUVA DE PREVENTIVO DESCARTÃVEL;1265236;126;1500;ATIVO;PACOTE;8280.0;5.52;itens_0ed7ac4b-7248-4e75-837c-45dc8097a07f.csv
MÃ¡scaras CirÃºrgicas Facial DescartÃ¡vel;1265237;138;250;ATIVO;CAIXA;1087.5;4.35;itens_0ed7ac4b-7248-4e75-837c-45dc8097a07f.csv
Pote para coleta de biopsia;1265238;146;1500;ATIVO;UNIDADE;480.0;0.32;itens_0ed7ac4b-7248-4e75-837c-45dc8097a07f.csv
TermÃ´metro ClÃ­nico Digital de Testa sem contato;1265239;249;10;ATIVO;UNIDADE;1640.0;164.0;itens_0ed7ac4b-7248-4e75-837c-45dc8097a07f.csv
Seringa descartÃ¡vel p/ insulina estÃ©ril de plÃ¡stico cap 50 U;1266574;2;500000;ATIVO;UNIDADE;160000.0;0.32;itens_0f4c5163-3895-40fa-b2f2-17e1b9b85671.csv
Seringa descartÃ¡vel para insulina, estÃ©ril de plÃ¡stico, capa;1266575;1;150000;ATIVO;UNIDADE;48000.0;0.32;itens_0f4c5163-3895-40fa-b2f2-17e1b9b85671.csv
Pallet de madeira novo (padrÃ£o pbr-1);1304793;27;2000;ATIVO;UNIDADE;50000.0;25.0;itens_1127aaa9-ab58-45f7-8706-d33ec874e0f4.csv
Padiola de madeira novo;1315026;28;1500;ATIVO;UNIDADE;41100.0;27.4;itens_1127aaa9-ab58-45f7-8706-d33ec874e0f4.csv
Livro curriculo anos finais;1308871;4;500;ATIVO;UNIDADE;16540.0;33.08;itens_1182fad6-a5ca-4ff3-a654-b60aa12065fc.csv
CAIXA TÃRMICA 45 LITROS;1264676;4;10;ATIVO;UNIDADE;1600.0;160.0;itens_11b682ff-87c8-441a-aa1d-e573fdebf102.csv
CAIXA TÃRMICA GRANDE;1264677;3;5;ATIVO;UNIDADE;3105.0;621.0;itens_11b682ff-87c8-441a-aa1d-e573fdebf102.csv
TERMÃMETRO DE CABO EXTENSOR PARA CAIXA TÃRMICA;1264678;2;200;ATIVO;UNIDADE;11200.0;56.0;itens_11b682ff-87c8-441a-aa1d-e573fdebf102.csv
PREDNISONA 20 MG;1266329;551;500000;ATIVO;COMPRIMIDO;120000.0;0.24;itens_11b77e22-a73b-4be9-9499-c80ebdfc05f8.csv
PILOCARPINA 0,2% SOL OFTALMICA 10ML;1266330;540;30;ATIVO;FRASCO;445.5;14.85;itens_11b77e22-a73b-4be9-9499-c80ebdfc05f8.csv
ONDANSETRONA 8MG CPR;1266331;515;4000;ATIVO;COMPRIMIDO;5400.0;1.35;itens_11b77e22-a73b-4be9-9499-c80ebdfc05f8.csv
Nitroglicerina 5mg/ml;1266332;494;1600;ATIVO;AMP;43184.0;26.99;itens_11b77e22-a73b-4be9-9499-c80ebdfc05f8.csv
LIDOCAINA SPRAY 100MG/ML 50 ML;1266333;426;50;ATIVO;FRASCO;2253.0;45.06;itens_11b77e22-a73b-4be9-9499-c80ebdfc05f8.csv
