descricao;id;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
CREMALHEIRA VA3432101201;0;1;PERDEU; ;1059.14;1059.14;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ENGRENAGEM INTERMEDIARIA VA32G2302010;0;1;PERDEU; ;1500.13;1500.13;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ENGRENAGEM GUIA VA32G300300;0;1;PERDEU; ;892.16;892.16;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ROLAMENTO VA32G2304300;0;1;PERDEU; ;197.86;197.86;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
EIXO GUIA VA32G304100;0;1;PERDEU; ;326.47;326.47;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
COLETOR ADMISSAO VA32G010100;0;1;PERDEU; ;805.82;805.82;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
COLETOR ESCAPE VA3423221600;0;1;PERDEU; ;692.8;692.8;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
JUNTA COLETOR VA32E3201700;0;4;PERDEU; ;85.12;21.28;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TUBO ESCAPE VA3423203502;0;2;PERDEU; ;643.34;321.67;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TURBINA VA4918902750;0;1;PERDEU; ;4238.37;4238.37;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VALVULA DE SEGURANÃA VA32A3610010;0;2;PERDEU; ;459.86;229.93;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
RADIADOR DE ÃLEO VA3423902101;0;1;PERDEU; ;2224.71;2224.71;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SUPORTE BOMBA HIDRAULICA YY30P01006P1;0;1;PERDEU; ;1347.53;1347.53;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
CABEÃOTE DO FILTRO VA3434021070;0;1;PERDEU; ;664.62;664.62;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
RESPIRO DO MOTOR VA3444302500;0;2;PERDEU; ;630.14;315.07;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TUBO VA32G4301100;0;2;PERDEU; ;463.46;231.73;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
POLIA BOMBA DAGUA VA32G450100;0;1;PERDEU; ;424.5;424.5;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SENSOR VA3434611500;0;1;PERDEU; ;567.79;567.79;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ESPAÃADOR VA3434801900;0;1;PERDEU; ;340.86;340.86;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
HÃLICE VA32G4800200;0;1;PERDEU; ;1664.1;1664.1;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TUBO INJETOR VA32G103400;0;2;PERDEU; ;325.56;162.78;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TUBO INJETOR VA32G103500;0;2;PERDEU; ;325.56;162.78;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TUBO INJETOR VA32G103600;0;2;PERDEU; ;325.56;162.78;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TUBO INJETOR VA32G6103700;0;2;PERDEU; ;1350.84;675.42;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BOMBA INJETORA VA32G6100300;0;1;PERDEU; ;7559.39;7559.39;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ANEL ORING VA0556370258;0;1;PERDEU; ;163.38;163.38;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
MOTOR DE ARRANQUE VA32G6600100;0;1;PERDEU; ;3251.77;3251.77;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ALTERNADOR VA32G6800100;0;1;PERDEU; ;1626.04;1626.04;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SENSOR PRESSAO VA32G9000400;0;1;PERDEU; ;713.19;713.19;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SENSOR VA32G9000600;0;2;PERDEU; ;992.28;496.14;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SENSOR VA32G9000700;0;1;PERDEU; ;291.99;291.99;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SENSOR TEMPERATURA DAGUA VA32G9000200;0;1;PERDEU; ;679.31;679.31;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VALVULA SOLENOIDE YN35V00050F1;0;1;PERDEU; ;1329.85;1329.85;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
JG REPARO CILINDRO CAÃAMBA YY01V00055R500;0;2;PERDEU; ;3261.66;1630.83;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
JG REPARO CILINDRO PROFUNDIDADE YY01V00054R500;0;2;PERDEU; ;3027.82;1513.91;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
JG REPARO CILINDRO LEVANTE YY01V00053R500;0;4;PERDEU; ;4796.56;1199.14;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BOMBA HIDRAULICA YY10V00009F1;0;1;PERDEU; ;16874.93;16874.93;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
CILINDRO DA CONCHA YY01V00055F1;0;1;PERDEU; ;4202.99;4202.99;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ANEL 2418T23986D1;0;8;PERDEU; ;69.52;8.69;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO YY12B01436P1;0;1;PERDEU; ;1184.15;1184.15;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA YY12B01448P1;0;4;PERDEU; ;1611.64;402.91;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA YY12B01449P1;0;4;PERDEU; ;1376.6;344.15;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA YY12B01446P1;0;4;PERDEU; ;1886.24;471.56;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA YY12B01447P1;0;4;PERDEU; ;1279.48;319.87;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
CILINDRO LEVANTE YY01V00053F1;0;2;PERDEU; ;7663.72;3831.86;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO YY12B01428P1;0;2;PERDEU; ;1623.02;811.51;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO YY12B01429P1;0;2;PERDEU; ;1671.6;835.8;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA YM12B01120P1;0;4;PERDEU; ;1027.64;256.91;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA YB12B01101P1;0;4;PERDEU; ;1622.44;405.61;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO YY12B01432P1;0;2;PERDEU; ;2094.9;1047.45;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO YY12B01427P1;0;4;PERDEU; ;3401.96;850.49;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO YY12B01435P1;0;2;PERDEU; ;1531.3;765.65;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
FAROL CONJUNTO YM80S00001F1;0;4;PERDEU; ;1118.8;279.7;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO YY02B01174P1;0;4;PERDEU; ;2454.64;613.66;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SAPATA 2424J113C1;0;92;PERDEU; ;17099.12;185.86;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ELO YY62D01027P1;0;92;PERDEU; ;4026.84;43.77;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO YY62D01031P1;0;90;PERDEU; ;4667.4;51.86;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ROLETE SUPERIOR YY64D01002F1;0;4;PERDEU; ;2851.56;712.89;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ROLETE INFERIOR YY64D00027F1;0;14;PERDEU; ;6215.72;443.98;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
MOLA TENSORA YY54D01004P1;0;2;PERDEU; ;3397.78;1698.89;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
RODA GUIA YY52D00006P1;0;2;PERDEU; ;2871.34;1435.67;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
MANCAL RODA GUIA LP52D01009P1;0;4;PERDEU; ;956.92;239.23;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
DUOCONE 2445R441F1;0;4;PERDEU; ;682.28;170.57;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
RODA MOTRIZ YY51D01006P1;0;2;PERDEU; ;3378.58;1689.29;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VALVULA DE CONTROLE  YY30V00058P1;0;1;PERDEU; ;6037.68;6037.68;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PARAFUSO ZS18C16045;0;14;PERDEU; ;71.26;5.09;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
CONDENSADOR YN20M01675P1;0;1;PERDEU; ;3288.65;3288.65;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
AMORTECEDOR YW21C01302P1;0;2;PERDEU; ;819;409.5;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VIDRO YB02C01066F1;0;1;PERDEU; ;1053.74;1053.74;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VIDRO YB51C01001P1;0;1;PERDEU; ;1226.12;1226.12;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TAMPA CILINDRO CONCHA YY01V00055S005;0;1;PERDEU; ;217.04;217.04;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
EMBOLO CILINDRO CONCHA YY01V00055S016;0;1;PERDEU; ;347.45;347.45;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VIDRO YN50C01173P1;0;1;PERDEU; ;886.77;886.77;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
MOTOR ELÃTRICO YN53C01003F1;0;1;PERDEU; ;1510.92;1510.92;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ANEL VEDAÃÃO YN40F01019DD;0;2;PERDEU; ;422.1;211.05;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PALHETA LIMPADOR YN53C01003S002;0;2;PERDEU; ;328.56;164.28;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
EIXO RODA GUIA LP52D01003P1;0;2;PERDEU; ;623.54;311.77;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA RODA GUIA LP52D01004P1;0;4;PERDEU; ;484.44;121.11;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VIDRO YN02C01787P1;0;1;PERDEU; ;1711.77;1711.77;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
RESERVATORIO 2427U900;0;1;PERDEU; ;208.04;208.04;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
COXIM MOTOR YN03M01695P1;0;4;PERDEU; ;906.56;226.64;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
COXIM MOTOR ZM22C10035;0;4;PERDEU; ;1058.8;264.7;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
EMBOLO CILINDRO PROFUNDIDADE YY01V00054S016;0;1;PERDEU; ;286.59;286.59;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TAMPA CILINDRO PROFUNDIDADE YY01V00054S005;0;1;PERDEU; ;443.08;443.08;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
EIXO MOTOR DE GIRO YX22V00007F1;0;1;PERDEU; ;2047.53;2047.53;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ENGRENAGEM YX32W0002S210;0;3;PERDEU; ;2111.67;703.89;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PLACA FRICÃÃO YX15V00004S742;0;3;PERDEU; ;2194.41;731.47;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PLACA FRICÃÃO YX15V00004S743;0;4;PERDEU; ;3206.48;801.62;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ACOPLAMENTO YM30P01007F1;0;1;PERDEU; ;2213.91;2213.91;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SILENCIOSO YY12P00012P1;0;1;PERDEU; ;1139.18;1139.18;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TUBO YB12P01013P1;0;1;PERDEU; ;413.7;413.7;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
MANGUEIRA FILTRO DE AR YY11P01028P1;0;1;PERDEU; ;344.75;344.75;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
RADIADOR DAGUA YY05P00031S001;0;1;PERDEU; ;3462.52;3462.52;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
COXIM YN02P01095P1;0;8;PERDEU; ;1223.12;152.89;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SUPORTE DE FERRO YY02P01027P1;0;1;PERDEU; ;409.21;409.21;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SUPORTE DE FERRO YY02P01028P1;0;1;PERDEU; ;487.15;487.15;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
CILINDRO DE PROFUNDIDADE YY01V00054F1;0;1;PERDEU; ;4799.57;4799.57;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
DISTRIBUIDOR YF30V00013F1;0;1;PERDEU; ;4196.4;4196.4;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VALVULA PILOTO YN30V00105F1;0;1;PERDEU; ;2221.41;2221.41;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
EMBOLO CILINDRO LEVANTE YY01V00053S016;0;2;PERDEU; ;488.6;244.3;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TAMPA DO CILINDRO LEVANTE YY01V00053S005;0;2;PERDEU; ;804.02;402.01;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
POTENCIONADOR YN52S00032P1;0;1;PERDEU; ;1750.75;1750.75;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TUBO FLEXÃVEL YY05P01238P1;0;1;PERDEU; ;1618.84;1618.84;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BRAÃO LIMPADOR YN53C01003S001;0;2;PERDEU; ;1343.64;671.82;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
MAO DE OBRA MECANICA;0;400;PERDEU; ;41248;103.12;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
CARRIER 71469389;0;2;PERDEU; ;2060.28;1030.14;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
RADIADOR DAGUA YN05P00058S003;0;1;PERDEU; ;3476.34;3476.34;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
JOGO REPARO CILINDRO PROFUNDIDADE YM01V00017R300;0;2;PERDEU; ;2096.74;1048.37;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
COXIM RADIADOR YN05P0058S013;0;8;PERDEU; ;624.72;78.09;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SILENCIOSO YM12P00010P1;0;2;PERDEU; ;1232.52;616.26;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TUBO ESCAPE YM12P01009P1;0;2;PERDEU; ;421.18;210.59;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SENSOR NIVEL COMBUSTIVEL YN52S00045F1;0;2;PERDEU; ;649.08;324.54;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ACOPLAMENTO BOMBA HIDRAULICA YM30P01007F1;0;2;PERDEU; ;3226.56;1613.28;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VALVULA PILOTO YN30V00105F1;0;1;PERDEU; ;2354.43;2354.43;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SENSOR PRESSAO DO COMANDO LC52S00019P1;0;2;PERDEU; ;1779.5;889.75;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
COXIM MOTOR YN03M01573P1;0;8;PERDEU; ;359.76;44.97;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
COXIM MOTOR YN03M01695P1;0;8;PERDEU; ;398.64;49.83;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
CILINDRO PROFUNDIDADE YM01V00017F1;0;1;PERDEU; ;4093.21;4093.21;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VIDRO LATERAL YN02C02136P1;0;2;PERDEU; ;1391.74;695.87;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VIDRO YN02C01787P1;0;2;PERDEU; ;2875.88;1437.94;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VIDRO YN02C03160P1;0;2;PERDEU; ;2253.54;1126.77;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VIDRO FRONTAL YN50C01173P1;0;2;PERDEU; ;3191.9;1595.95;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
FECHADURA YN50C01189P1;0;2;PERDEU; ;736.6;368.3;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
EVAPORADOR YN20M00107S020;0;1;PERDEU; ;3460.24;3460.24;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
RODA MOTRIZ YM51D01001P1;0;4;PERDEU; ;4951.96;1237.99;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ANEL VEDAÃÃO YN40F01019D7;0;4;PERDEU; ;14.6;3.65;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
RODA GUIA YN52D01006P1;0;4;PERDEU; ;4266.44;1066.61;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
MANCAL RODA GUIA YN52D01011P1;0;4;PERDEU; ;1365;341.25;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
DUOCONE 2445R442F1;0;8;PERDEU; ;1108.56;138.57;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA 2405P482;0;4;PERDEU; ;331.84;82.96;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO TRAVA YN52D01008P1;0;4;PERDEU; ;47.4;11.85;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
EIXO RODA GUIA YN52D01001P1;0;2;PERDEU; ;447.9;223.95;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PISTÃO ESTICADOR 2439P177;0;2;PERDEU; ;816.82;408.41;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
MOLA ESTEIRA YM54D01003P2;0;2;PERDEU; ;2576.86;1288.43;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ROLETE INFERIOR YF64D00001F1;0;14;PERDEU; ;5862.36;418.74;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PARAFUSO 2420P1580D4;0;56;PERDEU; ;323.12;5.77;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
DUOCONE 2445R451F1;0;8;PERDEU; ;748.72;93.59;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ROLETE SUPERIOR YN64D01068F1;0;4;PERDEU; ;2731.24;682.81;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
DUOCONE 2445R361F1;0;4;PERDEU; ;300.2;75.05;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
EIXO ROLETE YN64D01069P1;0;4;PERDEU; ;770.6;192.65;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
CILINDRO LEVANTE YM01V00019F1;0;2;PERDEU; ;6101.82;3050.91;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA 2438U1109S14;0;2;PERDEU; ;257.68;128.84;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA YM02B01036P1;0;4;PERDEU; ;424.2;106.05;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
JOGO REPARO CILINDRO LEVANTE YM01V00019R300;0;4;PERDEU; ;3148.12;787.03;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO  YM02B01069P1;0;2;PERDEU; ;2042.04;1021.02;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VALVULA VALVULA;0;1;PERDEU; ;2220.73;2220.73;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ANEL VEDAÃÃO 2445R220D4;0;8;PERDEU; ;104.48;13.06;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ELO YM12B01039P1;0;1;PERDEU; ;406.28;406.28;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ELO YM12B01040P1;0;1;PERDEU; ;406.28;406.28;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA YB12B01072P1;0;4;PERDEU; ;883.6;220.9;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA YB12B01838P1;0;4;PERDEU; ;957.8;239.45;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO YM12B01066P1;0;2;PERDEU; ;1726.02;863.01;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO YM12B01052P1;0;2;PERDEU; ;1492.64;746.32;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
RETENTOR 2445R138D8;0;8;PERDEU; ;148.24;18.53;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO YM12B01070P1;0;2;PERDEU; ;1178.42;589.21;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA YN12B01596P1;0;4;PERDEU; ;749.96;187.49;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA YM12B01092P1;0;4;PERDEU; ;551.8;137.95;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ROLAMENTO YM10V00006S124;0;2;PERDEU; ;304.48;152.24;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA  YM12B01135P1;0;4;PERDEU; ;570.04;142.51;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA YM12B01136P1;0;4;PERDEU; ;471.6;117.9;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
TUBO HIDRAULICO YM43H01013P1;0;2;PERDEU; ;472.22;236.11;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
SAPATA YM60D00004P1;0;90;PERDEU; ;15397.2;171.08;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PORCA 2420P1552;0;360;PERDEU; ;975.6;2.71;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA 2405P416;0;88;PERDEU; ;2860.88;32.51;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO 2419P210;0;88;PERDEU; ;3663.44;41.63;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ELO L.D. 2424J376;0;90;PERDEU; ;5634;62.6;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ELO L.E. 2424J377;0;90;PERDEU; ;5359.5;59.55;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO MESTRE 2419P4211;0;8;PERDEU; ;580.96;72.62;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
BUCHA MESTRE 2405P415;0;8;PERDEU; ;279.52;34.94;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
CILINDRO DA CONCHA YM01V00018F1;0;2;PERDEU; ;5554.86;2777.43;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ARRUELA YN02B01417D1;0;16;PERDEU; ;189.6;11.85;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
JOGO REPARO CILINDRO CONCHA YM01V00018R300;0;4;PERDEU; ;3512.8;878.2;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VALVULA DE FREIO 24100P1006F1;0;1;PERDEU; ;2604.22;2604.22;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
RETENTOR YM30V00008S339;0;24;PERDEU; ;444.72;18.53;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VALVULA SOLENOIDE YN35V00050F1;0;2;PERDEU; ;2849.76;1424.88;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
EIXO PILOTO YM32W01002P1;0;1;PERDEU; ;1958.48;1958.48;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ENGRENAGEM YN32W01053P1;0;3;PERDEU; ;2716.62;905.54;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ANEL ORING YN32W01056P1;0;12;PERDEU; ;61.92;5.16;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
PINO GUIA YN32W01066P1;0;3;PERDEU; ;52.86;17.62;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ROLAMENTO YN32W01030P1;0;2;PERDEU; ;182.32;91.16;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ROLAMENTO YN32W01029P1;0;2;PERDEU; ;218.18;109.09;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ROLAMENTO YN32W01073P1;0;3;PERDEU; ;557.01;185.67;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
ROLAMENTO YN32W01072P1;0;4;PERDEU; ;292.92;73.23;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
MOLA  2437U213S157;0;24;PERDEU; ;276.48;11.52;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
RETENTOR YM10V00006S535;0;8;PERDEU; ;126.4;15.8;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VEDADOR YB10V00004S019;0;2;PERDEU; ;46.8;23.4;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
VALVULA REGULADORA YM10V01002F1;0;1;PERDEU; ;2335.59;2335.59;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
EIXO DA PLANETARIA YN10V00033R100;0;1;PERDEU; ;855.41;855.41;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
RADIADOR DE ÃLEO YM05P00019S006;0;1;PERDEU; ;2145.36;2145.36;itensProposta_a1984f2c-098e-4589-b068-d7bab9e3821b.csv
