ano;data;dataVencimento;itens;numero;ocorrencias;origem_arquivo
2021;2021-01-20;2022-01-20;itens_f473ee84-9bc4-4f11-b5a6-03e73bfcf14e.csv;65; ;atasRegistroPrecos_dfa36ad5-90a3-4a68-85a5-8a1517c2c5c5.csv
2021;2021-01-20;2022-01-20;itens_675dccd9-708f-4346-affd-5de242fe0506.csv;66; ;atasRegistroPrecos_dfa36ad5-90a3-4a68-85a5-8a1517c2c5c5.csv
2021;2021-01-20;2022-01-20;itens_1d83d7b1-760c-4f2b-b563-695625a243e1.csv;63; ;atasRegistroPrecos_dfa36ad5-90a3-4a68-85a5-8a1517c2c5c5.csv
2021;2021-01-20;2022-01-20;itens_d3e02953-e2bf-4336-aabe-6bfea734dc75.csv;2; ;atasRegistroPrecos_dfa36ad5-90a3-4a68-85a5-8a1517c2c5c5.csv
2020;2020-09-16;2021-09-16;itens_dea411ba-f056-4eba-975b-e2e04095985d.csv;65; ;atasRegistroPrecos_dfc14f8b-230f-4bb1-bef6-cd5c2ee53a3b.csv
2020;2020-08-26;2021-08-26;itens_84c95a3c-fc4f-4685-bb53-173b7d2e9fe6.csv;188; ;atasRegistroPrecos_e40f7e7f-8b3f-437e-9826-65676e4d986c.csv
2020;2020-08-26;2021-08-26;itens_9dd5d5ec-1e42-4731-afa1-3683beb132d6.csv;57; ;atasRegistroPrecos_e40f7e7f-8b3f-437e-9826-65676e4d986c.csv
2020;2020-08-26;2021-08-26;itens_6fef4455-7c9c-4708-b24a-508b4b64f6dc.csv;187; ;atasRegistroPrecos_e40f7e7f-8b3f-437e-9826-65676e4d986c.csv
2020;2020-05-08;2021-05-08;itens_74488395-4a54-4344-ba91-bdc913a54854.csv;1; ;atasRegistroPrecos_e53a36da-4edf-476e-a6ea-841668f1c5d1.csv
2020;2020-09-07;2021-09-07;itens_d19d306c-5e97-482a-b41f-d29959d57b56.csv;192; ;atasRegistroPrecos_e9adba97-c6f2-43a1-95e8-415a2c6485a0.csv
2020;2020-09-07;2021-09-07;itens_d509a40f-edb4-463a-a596-84658946e448.csv;191; ;atasRegistroPrecos_e9adba97-c6f2-43a1-95e8-415a2c6485a0.csv
2020;2020-09-07;2021-09-07;itens_d0336bcb-9b30-4d2e-bca6-c180fde54b26.csv;62; ;atasRegistroPrecos_e9adba97-c6f2-43a1-95e8-415a2c6485a0.csv
2020;2020-09-07;2021-09-07;itens_248f7869-9f76-4e7d-ad43-8008da9fce0e.csv;190; ;atasRegistroPrecos_e9adba97-c6f2-43a1-95e8-415a2c6485a0.csv
2020;2020-07-20;2021-07-20;itens_b7bde1b2-592f-4440-9685-8da34f84476f.csv;163; ;atasRegistroPrecos_ea982a38-65cb-450b-b61f-02a29909ad6a.csv
2020;2020-07-20;2021-07-20;itens_958fc83f-09b5-48b0-8909-9097c1e3d61b.csv;162; ;atasRegistroPrecos_ea982a38-65cb-450b-b61f-02a29909ad6a.csv
2020;2020-07-20;2021-07-20;itens_8cfc7b1b-d036-4750-b526-d33fbea9e4c9.csv;46; ;atasRegistroPrecos_ea982a38-65cb-450b-b61f-02a29909ad6a.csv
2020;2020-12-14;2021-12-14;itens_f5e9c85b-bf19-4808-bad3-2e8b5b2cb7e3.csv;150; ;atasRegistroPrecos_ec23719e-39e1-4461-afa7-88e2331d7b9c.csv
2020;2020-12-14;2021-12-14;itens_935d8365-157e-4706-9d62-766f1546492b.csv;151; ;atasRegistroPrecos_ec23719e-39e1-4461-afa7-88e2331d7b9c.csv
2020;2020-12-14;2021-12-14;itens_6fffebdf-ab9c-4544-8664-b2ac5ee6ef72.csv;149; ;atasRegistroPrecos_ec23719e-39e1-4461-afa7-88e2331d7b9c.csv
2020;2020-12-14;2021-12-14;itens_eb65c912-ee63-4412-b063-d290d5d4133f.csv;37; ;atasRegistroPrecos_ec23719e-39e1-4461-afa7-88e2331d7b9c.csv
2020;2020-09-04;2021-09-04;itens_720b31ce-af27-41fb-b079-d8fdb1e20d1f.csv;25; ;atasRegistroPrecos_f203db70-a63f-4f49-b248-083ed7ff2ef7.csv
2020;2020-03-17;2021-03-17;itens_77bfd688-517f-4896-a80a-d5dd4b3b440f.csv;17; ;atasRegistroPrecos_f576abdb-b55f-4399-b3b5-d1aeffcba8dd.csv
2020;2020-03-17;2021-03-17;itens_3c1e825d-e289-4c84-8123-147581b98c09.csv;100; ;atasRegistroPrecos_f576abdb-b55f-4399-b3b5-d1aeffcba8dd.csv
2020;2020-02-17;2021-02-17;itens_667467b4-11d3-46a7-b909-252a5f50ba97.csv;97; ;atasRegistroPrecos_f6526142-3b98-42bf-b724-3b34188acf58.csv
2020;2020-02-17;2021-02-17;itens_3dab0cf7-a753-4edf-9c8a-63a6fea3948e.csv;12; ;atasRegistroPrecos_f6526142-3b98-42bf-b724-3b34188acf58.csv
2020;2020-02-17;2021-02-17;itens_924e53d9-dd89-49fe-a1d3-f13cd082f3f5.csv;98; ;atasRegistroPrecos_f6526142-3b98-42bf-b724-3b34188acf58.csv
2020;2020-07-22;2021-07-22;itens_cc26014a-33de-4d1b-b889-81e2f8cd30d1.csv;168; ;atasRegistroPrecos_fb2f3ae4-c7c8-42be-8600-aba05558cf97.csv
2020;2020-07-22;2021-07-22;itens_836b3277-8306-42ff-98b3-f838c8a1b660.csv;169; ;atasRegistroPrecos_fb2f3ae4-c7c8-42be-8600-aba05558cf97.csv
2020;2020-07-22;2021-07-22;itens_80125b48-d185-4436-99f4-0dd3f7adbeb5.csv;49; ;atasRegistroPrecos_fb2f3ae4-c7c8-42be-8600-aba05558cf97.csv
2020;2020-07-22;2021-07-22;itens_a3f7afe4-f1b3-486c-ae5b-73c292490059.csv;164; ;atasRegistroPrecos_fb2f3ae4-c7c8-42be-8600-aba05558cf97.csv
2020;2020-07-22;2021-07-22;itens_2769ead2-8c61-4f0f-8cee-d837dd60dfd9.csv;166; ;atasRegistroPrecos_fb2f3ae4-c7c8-42be-8600-aba05558cf97.csv
2020;2020-07-22;2021-07-22;itens_46f32e89-aad8-4245-9eff-3e0d6eb9b8b6.csv;172; ;atasRegistroPrecos_fb2f3ae4-c7c8-42be-8600-aba05558cf97.csv
2020;2020-07-22;2021-07-22;itens_5b0b918c-d9ee-43c9-856f-7a498eb36995.csv;173; ;atasRegistroPrecos_fb2f3ae4-c7c8-42be-8600-aba05558cf97.csv
2020;2020-07-22;2021-07-22;itens_034300b8-4d5c-4afa-87f9-0cf157ef2d12.csv;171; ;atasRegistroPrecos_fb2f3ae4-c7c8-42be-8600-aba05558cf97.csv
2020;2020-07-22;2021-07-22;itens_ff585acb-0e3a-4fa2-ac8e-3d28e024fae7.csv;167; ;atasRegistroPrecos_fb2f3ae4-c7c8-42be-8600-aba05558cf97.csv
2020;2020-07-22;2021-07-22;itens_74e72042-4d15-4ba4-9ce4-7dfa4fe5fc80.csv;165; ;atasRegistroPrecos_fb2f3ae4-c7c8-42be-8600-aba05558cf97.csv
2020;2020-07-22;2021-07-22;itens_afc71799-5e16-44fa-9458-f9c920c34bae.csv;170; ;atasRegistroPrecos_fb2f3ae4-c7c8-42be-8600-aba05558cf97.csv
2020;2020-02-13;2021-02-13;itens_3af1e5cc-a3c5-45ba-8141-9536aee66d85.csv;8; ;atasRegistroPrecos_fb4e12cf-d1d1-4f72-b0f8-689cc088f103.csv
2020;2020-03-23;2021-03-23;itens_054adf96-56e6-4f3f-aa91-214c95b4e46e.csv;7; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_13543477-3be2-4184-897d-6ea005abe63c.csv;65; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_3de7d5a8-dcac-452a-86a0-591e061b124f.csv;66; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_bc0c1ecd-7d3c-47a0-bc82-33188038a1c6.csv;53; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_9e9759cb-8040-4af8-a89f-c660b12ffc3c.csv;52; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_c3988fb8-b701-4e17-b01b-183a5e49c6e2.csv;51; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_a46e5f24-a118-4575-b908-6c345cd18b56.csv;64; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_e85e1fd9-2e08-4425-91dd-e8fa2c6ca251.csv;57; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_0419366a-dae6-4caf-a078-70cc25b18168.csv;59; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_f5f9b4a6-9753-4da7-b769-eb918431b045.csv;50; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_d2624055-ddfa-4939-b514-c4c40bcbdf5f.csv;54; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_e45e6922-4638-46a2-a6be-df0d566c15fa.csv;60; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_a7dd038d-4183-4e92-a22a-769eacf16de4.csv;58; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_c0b622b3-c71a-455f-8faf-1ce58211d95e.csv;61; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_fc6cefce-c3f1-4531-b950-c9ce6b63f4ce.csv;67; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_9555e71f-91a0-4760-aa9b-7fc72871da89.csv;56; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_d7cfacd4-fe32-4a6c-83a4-1ce99b69ea26.csv;63; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_c27d2ba1-b5a1-4eee-bed9-7039ccf024d3.csv;55; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-03-23;2021-03-23;itens_e0008066-91c1-464e-a365-04c3818a3bdb.csv;62; ;atasRegistroPrecos_fda97c9f-61c0-407b-9154-e3ba0b106d46.csv
2020;2020-02-27;2021-02-27;itens_1584ed08-a64d-45f1-81ac-120710a8c25a.csv;6; ;atasRegistroPrecos_fed43efc-2e72-4dd0-a587-cdc35a400f71.csv
2020;2020-02-27;2021-02-27;itens_c361fdd5-2012-4ef9-9ac5-d93208bd494f.csv;49; ;atasRegistroPrecos_fed43efc-2e72-4dd0-a587-cdc35a400f71.csv
